	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
1571	156.84	296.73	296.73	296.73	
1572	156.94	296.73	296.73	296.73	
1573	157.04	296.72	296.72	296.72	
1574	157.14	296.72	296.72	296.72	
1575	157.24	296.71	296.71	296.71	
1576	157.34	296.7	296.7	296.7	
1577	157.44	296.7	296.7	296.7	
1578	157.54	296.69	296.69	296.69	
1579	157.64	296.69	296.69	296.69	
1580	157.74	296.68	296.68	296.68	
1581	157.84	296.67	296.67	296.67	
1582	157.94	296.67	296.67	296.67	
1583	158.04	296.66	296.66	296.66	
1584	158.14	296.66	296.66	296.66	
1585	158.24	296.65	296.65	296.65	
1586	158.34	296.65	296.65	296.65	
1587	158.44	296.64	296.64	296.64	
1588	158.54	296.63	296.63	296.63	
1589	158.64	296.63	296.63	296.63	
1590	158.74	296.62	296.62	296.62	
1591	158.84	296.62	296.62	296.62	
1592	158.94	296.61	296.61	296.61	
1593	159.04	296.61	296.61	296.61	
1594	159.14	296.6	296.6	296.6	
1595	159.24	296.59	296.59	296.59	
1596	159.34	296.59	296.59	296.59	
1597	159.44	296.58	296.58	296.58	
1598	159.54	296.58	296.58	296.58	
1599	159.64	296.57	296.57	296.57	
1600	159.74	296.57	296.57	296.57	
1601	159.84	296.56	296.56	296.56	
1602	159.94	296.55	296.55	296.55	
1603	160.04	296.55	296.55	296.55	
1604	160.14	296.54	296.54	296.54	
1605	160.24	296.54	296.54	296.54	
1606	160.34	296.53	296.53	296.53	
1607	160.44	296.53	296.53	296.53	
1608	160.54	296.52	296.52	296.52	
1609	160.64	296.51	296.51	296.51	
1610	160.74	296.51	296.51	296.51	
1611	160.84	296.5	296.5	296.5	
1612	160.94	296.5	296.5	296.5	
1613	161.04	296.49	296.49	296.49	
1614	161.14	296.49	296.49	296.49	
1615	161.24	296.48	296.48	296.48	
1616	161.34	296.47	296.47	296.47	
1617	161.44	296.47	296.47	296.47	
1618	161.54	296.46	296.46	296.46	
1619	161.64	296.46	296.46	296.46	
1620	161.74	296.45	296.45	296.45	
1621	161.84	296.45	296.45	296.45	
1622	161.94	296.44	296.44	296.44	
1623	162.04	296.43	296.43	296.43	
1624	162.14	296.43	296.43	296.43	
1625	162.24	296.42	296.42	296.42	
1626	162.34	296.42	296.42	296.42	
1627	162.44	296.41	296.41	296.41	
1628	162.54	296.41	296.41	296.41	
1629	162.64	296.4	296.4	296.4	
1630	162.74	296.4	296.4	296.4	
1631	162.84	296.39	296.39	296.39	
1632	162.94	296.38	296.38	296.38	
1633	163.04	296.38	296.38	296.38	
1634	163.14	296.37	296.37	296.37	
1635	163.24	296.37	296.37	296.37	
1636	163.34	296.36	296.36	296.36	
1637	163.44	296.36	296.36	296.36	
1638	163.54	296.35	296.35	296.35	
1639	163.64	296.34	296.34	296.34	
1640	163.74	296.34	296.34	296.34	
1641	163.84	296.33	296.33	296.33	
1642	163.94	296.33	296.33	296.33	
1643	164.04	296.32	296.32	296.32	
1644	164.14	296.32	296.32	296.32	
1645	164.24	296.31	296.31	296.31	
1646	164.34	296.31	296.31	296.31	
1647	164.44	296.3	296.3	296.3	
1648	164.54	296.29	296.29	296.29	
1649	164.64	296.29	296.29	296.29	
1650	164.74	296.28	296.28	296.28	
1651	164.84	296.28	296.28	296.28	
1652	164.94	296.27	296.27	296.27	
1653	165.04	296.27	296.27	296.27	
1654	165.14	296.26	296.26	296.26	
1655	165.24	296.26	296.26	296.26	
1656	165.34	296.25	296.25	296.25	
1657	165.44	296.24	296.24	296.24	
1658	165.54	296.24	296.24	296.24	
1659	165.64	296.23	296.23	296.23	
1660	165.74	296.23	296.23	296.23	
1661	165.84	296.22	296.22	296.22	
1662	165.94	296.22	296.22	296.22	
1663	166.04	296.21	296.21	296.21	
1664	166.14	296.21	296.21	296.21	
1665	166.24	296.2	296.2	296.2	
1666	166.34	296.19	296.19	296.19	
1667	166.44	296.19	296.19	296.19	
1668	166.54	296.18	296.18	296.18	
1669	166.64	296.18	296.18	296.18	
1670	166.74	296.17	296.17	296.17	
1671	166.84	296.17	296.17	296.17	
1672	166.94	296.16	296.16	296.16	
1673	167.04	296.16	296.16	296.16	
1674	167.14	296.15	296.15	296.15	
1675	167.24	296.15	296.15	296.15	
1676	167.34	296.14	296.14	296.14	
1677	167.44	296.13	296.13	296.13	
1678	167.54	296.13	296.13	296.13	
1679	167.64	296.12	296.12	296.12	
1680	167.74	296.12	296.12	296.12	
1681	167.84	296.11	296.11	296.11	
1682	167.94	296.11	296.11	296.11	
1683	168.04	296.1	296.1	296.1	
1684	168.14	296.1	296.1	296.1	
1685	168.24	296.09	296.09	296.09	
1686	168.34	296.09	296.09	296.09	
1687	168.44	296.08	296.08	296.08	
1688	168.54	296.07	296.07	296.07	
1689	168.64	296.07	296.07	296.07	
1690	168.74	296.06	296.06	296.06	
1691	168.84	296.06	296.06	296.06	
1692	168.94	296.05	296.05	296.05	
1693	169.04	296.05	296.05	296.05	
1694	169.14	296.04	296.04	296.04	
1695	169.24	296.04	296.04	296.04	
1696	169.34	296.03	296.03	296.03	
1697	169.44	296.03	296.03	296.03	
1698	169.54	296.02	296.02	296.02	
1699	169.64	296.01	296.01	296.01	
1700	169.74	296.01	296.01	296.01	
1701	169.84	296.	296.	296.	
1702	169.94	296.	296.	296.	
1703	170.04	295.99	295.99	295.99	
1704	170.14	295.99	295.99	295.99	
1705	170.24	295.98	295.98	295.98	
1706	170.34	295.98	295.98	295.98	
1707	170.44	295.97	295.97	295.97	
1708	170.54	295.97	295.97	295.97	
1709	170.64	295.96	295.96	295.96	
1710	170.74	295.96	295.96	295.96	
1711	170.84	295.95	295.95	295.95	
1712	170.94	295.94	295.94	295.94	
1713	171.04	295.94	295.94	295.94	
1714	171.14	295.93	295.93	295.93	
1715	171.24	295.93	295.93	295.93	
1716	171.34	295.92	295.92	295.92	
1717	171.44	295.92	295.92	295.92	
1718	171.54	295.91	295.91	295.91	
1719	171.64	295.91	295.91	295.91	
1720	171.74	295.9	295.9	295.9	
1721	171.84	295.9	295.9	295.9	
1722	171.94	295.89	295.89	295.89	
1723	172.04	295.89	295.89	295.89	
1724	172.14	295.88	295.88	295.88	
1725	172.24	295.88	295.88	295.88	
1726	172.34	295.87	295.87	295.87	
1727	172.44	295.86	295.86	295.86	
1728	172.54	295.86	295.86	295.86	
1729	172.64	295.85	295.85	295.85	
1730	172.74	295.85	295.85	295.85	
1731	172.84	295.84	295.84	295.84	
1732	172.94	295.84	295.84	295.84	
1733	173.04	295.83	295.83	295.83	
1734	173.14	295.83	295.83	295.83	
1735	173.24	295.82	295.82	295.82	
1736	173.34	295.82	295.82	295.82	
1737	173.44	295.81	295.81	295.81	
1738	173.54	295.81	295.81	295.81	
1739	173.64	295.8	295.8	295.8	
1740	173.74	295.8	295.8	295.8	
1741	173.84	295.79	295.79	295.79	
1742	173.94	295.78	295.78	295.78	
1743	174.04	295.78	295.78	295.78	
1744	174.14	295.77	295.77	295.77	
1745	174.24	295.77	295.77	295.77	
1746	174.34	295.76	295.76	295.76	
1747	174.44	295.76	295.76	295.76	
1748	174.54	295.75	295.75	295.75	
1749	174.64	295.75	295.75	295.75	
1750	174.74	295.74	295.74	295.74	
1751	174.84	295.74	295.74	295.74	
1752	174.94	295.73	295.73	295.73	
1753	175.04	295.73	295.73	295.73	
1754	175.14	295.72	295.72	295.72	
1755	175.24	295.72	295.72	295.72	
1756	175.34	295.71	295.71	295.71	
1757	175.44	295.71	295.71	295.71	
1758	175.54	295.7	295.7	295.7	
1759	175.64	295.7	295.7	295.7	
1760	175.74	295.69	295.69	295.69	
1761	175.84	295.69	295.69	295.69	
1762	175.94	295.68	295.68	295.68	
1763	176.04	295.67	295.67	295.67	
1764	176.14	295.67	295.67	295.67	
1765	176.24	295.66	295.66	295.66	
1766	176.34	295.66	295.66	295.66	
1767	176.44	295.65	295.65	295.65	
1768	176.54	295.65	295.65	295.65	
1769	176.64	295.64	295.64	295.64	
1770	176.74	295.64	295.64	295.64	
1771	176.84	295.63	295.63	295.63	
1772	176.94	295.63	295.63	295.63	
1773	177.04	295.62	295.62	295.62	
1774	177.14	295.62	295.62	295.62	
1775	177.24	295.61	295.61	295.61	
1776	177.34	295.61	295.61	295.61	
1777	177.44	295.6	295.6	295.6	
1778	177.54	295.6	295.6	295.6	
1779	177.64	295.59	295.59	295.59	
1780	177.74	295.59	295.59	295.59	
1781	177.84	295.58	295.58	295.58	
1782	177.94	295.58	295.58	295.58	
1783	178.04	295.57	295.57	295.57	
1784	178.14	295.57	295.57	295.57	
1785	178.24	295.56	295.56	295.56	
1786	178.34	295.56	295.56	295.56	
1787	178.44	295.55	295.55	295.55	
1788	178.54	295.55	295.55	295.55	
1789	178.64	295.54	295.54	295.54	
1790	178.74	295.54	295.54	295.54	
1791	178.84	295.53	295.53	295.53	
1792	178.94	295.52	295.52	295.52	
1793	179.04	295.52	295.52	295.52	
1794	179.14	295.51	295.51	295.51	
1795	179.24	295.51	295.51	295.51	
1796	179.34	295.5	295.5	295.5	
1797	179.44	295.5	295.5	295.5	
1798	179.54	295.49	295.49	295.49	
1799	179.64	295.49	295.49	295.49	
1800	179.74	295.48	295.48	295.48	
1801	179.84	295.48	295.48	295.48	
1802	179.94	295.47	295.47	295.47	
1803	180.04	295.47	295.47	295.47	
1804	180.14	295.46	295.46	295.46	
1805	180.24	295.46	295.46	295.46	
1806	180.34	295.45	295.45	295.45	
1807	180.44	295.45	295.45	295.45	
1808	180.54	295.44	295.44	295.44	
1809	180.64	295.44	295.44	295.44	
1810	180.74	295.43	295.43	295.43	
1811	180.84	295.43	295.43	295.43	
1812	180.94	295.42	295.42	295.42	
1813	181.04	295.42	295.42	295.42	
1814	181.14	295.41	295.41	295.41	
1815	181.24	295.41	295.41	295.41	
1816	181.34	295.4	295.4	295.4	
1817	181.44	295.4	295.4	295.4	
1818	181.54	295.39	295.39	295.39	
1819	181.64	295.39	295.39	295.39	
1820	181.74	295.38	295.38	295.38	
1821	181.84	295.38	295.38	295.38	
1822	181.94	295.37	295.37	295.37	
1823	182.04	295.37	295.37	295.37	
1824	182.14	295.36	295.36	295.36	
1825	182.24	295.36	295.36	295.36	
1826	182.34	295.35	295.35	295.35	
1827	182.44	295.35	295.35	295.35	
1828	182.54	295.34	295.34	295.34	
1829	182.64	295.34	295.34	295.34	
1830	182.74	295.33	295.33	295.33	
1831	182.84	295.33	295.33	295.33	
1832	182.94	295.32	295.32	295.32	
1833	183.04	295.32	295.32	295.32	
1834	183.14	295.31	295.31	295.31	
1835	183.24	295.31	295.31	295.31	
1836	183.34	295.3	295.3	295.3	
1837	183.44	295.3	295.3	295.3	
1838	183.54	295.29	295.29	295.29	
1839	183.64	295.29	295.29	295.29	
1840	183.74	295.28	295.28	295.28	
1841	183.84	295.28	295.28	295.28	
1842	183.94	295.27	295.27	295.27	
1843	184.04	295.27	295.27	295.27	
1844	184.14	295.26	295.26	295.26	
1845	184.24	295.26	295.26	295.26	
1846	184.34	295.25	295.25	295.25	
1847	184.44	295.25	295.25	295.25	
1848	184.54	295.24	295.24	295.24	
1849	184.64	295.24	295.24	295.24	
1850	184.74	295.23	295.23	295.23	
1851	184.84	295.23	295.23	295.23	
1852	184.94	295.22	295.22	295.22	
1853	185.04	295.22	295.22	295.22	
1854	185.14	295.21	295.21	295.21	
1855	185.24	295.21	295.21	295.21	
1856	185.34	295.2	295.2	295.2	
1857	185.44	295.2	295.2	295.2	
1858	185.54	295.19	295.19	295.19	
1859	185.64	295.19	295.19	295.19	
1860	185.74	295.18	295.18	295.18	
1861	185.84	295.18	295.18	295.18	
1862	185.94	295.17	295.17	295.17	
1863	186.04	295.17	295.17	295.17	
1864	186.14	295.16	295.16	295.16	
1865	186.24	295.16	295.16	295.16	
1866	186.34	295.15	295.15	295.15	
1867	186.44	295.15	295.15	295.15	
1868	186.54	295.14	295.14	295.14	
1869	186.64	295.14	295.14	295.14	
1870	186.74	295.13	295.13	295.13	
1871	186.84	295.13	295.13	295.13	
1872	186.94	295.12	295.12	295.12	
1873	187.04	295.12	295.12	295.12	
1874	187.14	295.11	295.11	295.11	
1875	187.24	295.11	295.11	295.11	
1876	187.34	295.1	295.1	295.1	
1877	187.44	295.1	295.1	295.1	
1878	187.54	295.09	295.09	295.09	
1879	187.64	295.09	295.09	295.09	
1880	187.74	295.08	295.08	295.08	
1881	187.84	295.08	295.08	295.08	
1882	187.94	295.07	295.07	295.07	
1883	188.04	295.07	295.07	295.07	
1884	188.14	295.06	295.06	295.06	
1885	188.24	295.06	295.06	295.06	
1886	188.34	295.05	295.05	295.05	
1887	188.44	295.05	295.05	295.05	
1888	188.54	295.04	295.04	295.04	
1889	188.64	295.04	295.04	295.04	
1890	188.74	295.04	295.04	295.04	
1891	188.84	295.03	295.03	295.03	
1892	188.94	295.03	295.03	295.03	
1893	189.04	295.02	295.02	295.02	
1894	189.14	295.02	295.02	295.02	
1895	189.24	295.01	295.01	295.01	
1896	189.34	295.01	295.01	295.01	
1897	189.44	295.	295.	295.	
1898	189.54	295.	295.	295.	
1899	189.64	294.99	294.99	294.99	
1900	189.74	294.99	294.99	294.99	
1901	189.84	294.98	294.98	294.98	
1902	189.94	294.98	294.98	294.98	
1903	190.04	294.97	294.97	294.97	
1904	190.14	294.97	294.97	294.97	
1905	190.24	294.96	294.96	294.96	
1906	190.34	294.96	294.96	294.96	
1907	190.44	294.95	294.95	294.95	
1908	190.54	294.95	294.95	294.95	
1909	190.64	294.94	294.94	294.94	
1910	190.74	294.94	294.94	294.94	
1911	190.84	294.93	294.93	294.93	
1912	190.94	294.93	294.93	294.93	
1913	191.04	294.92	294.92	294.92	
1914	191.14	294.92	294.92	294.92	
1915	191.24	294.91	294.91	294.91	
1916	191.34	294.91	294.91	294.91	
1917	191.44	294.9	294.9	294.9	
1918	191.54	294.9	294.9	294.9	
1919	191.64	294.9	294.9	294.9	
1920	191.74	294.89	294.89	294.89	
1921	191.84	294.89	294.89	294.89	
1922	191.94	294.88	294.88	294.88	
1923	192.04	294.88	294.88	294.88	
1924	192.14	294.87	294.87	294.87	
1925	192.24	294.87	294.87	294.87	
1926	192.34	294.86	294.86	294.86	
1927	192.44	294.86	294.86	294.86	
1928	192.54	294.85	294.85	294.85	
1929	192.64	294.85	294.85	294.85	
1930	192.74	294.84	294.84	294.84	
1931	192.84	294.84	294.84	294.84	
1932	192.94	294.83	294.83	294.83	
1933	193.04	294.83	294.83	294.83	
1934	193.14	294.82	294.82	294.82	
1935	193.24	294.82	294.82	294.82	
1936	193.34	294.81	294.81	294.81	
1937	193.44	294.81	294.81	294.81	
1938	193.54	294.8	294.8	294.8	
1939	193.64	294.8	294.8	294.8	
1940	193.74	294.79	294.79	294.79	
1941	193.84	294.79	294.79	294.79	
1942	193.94	294.79	294.79	294.79	
1943	194.04	294.78	294.78	294.78	
1944	194.14	294.78	294.78	294.78	
1945	194.24	294.77	294.77	294.77	
1946	194.34	294.77	294.77	294.77	
1947	194.44	294.76	294.76	294.76	
1948	194.54	294.76	294.76	294.76	
1949	194.64	294.75	294.75	294.75	
1950	194.74	294.75	294.75	294.75	
1951	194.84	294.74	294.74	294.74	
1952	194.94	294.74	294.74	294.74	
1953	195.04	294.73	294.73	294.73	
1954	195.14	294.73	294.73	294.73	
1955	195.24	294.72	294.72	294.72	
1956	195.34	294.72	294.72	294.72	
1957	195.44	294.71	294.71	294.71	
1958	195.54	294.71	294.71	294.71	
1959	195.64	294.71	294.71	294.71	
1960	195.74	294.7	294.7	294.7	
1961	195.84	294.7	294.7	294.7	
1962	195.94	294.69	294.69	294.69	
1963	196.04	294.69	294.69	294.69	
1964	196.14	294.68	294.68	294.68	
1965	196.24	294.68	294.68	294.68	
1966	196.34	294.67	294.67	294.67	
1967	196.44	294.67	294.67	294.67	
1968	196.54	294.66	294.66	294.66	
1969	196.64	294.66	294.66	294.66	
1970	196.74	294.65	294.65	294.65	
1971	196.84	294.65	294.65	294.65	
1972	196.94	294.64	294.64	294.64	
1973	197.04	294.64	294.64	294.64	
1974	197.14	294.64	294.64	294.64	
1975	197.24	294.63	294.63	294.63	
1976	197.34	294.63	294.63	294.63	
1977	197.44	294.62	294.62	294.62	
1978	197.54	294.62	294.62	294.62	
1979	197.64	294.61	294.61	294.61	
1980	197.74	294.61	294.61	294.61	
1981	197.84	294.6	294.6	294.6	
1982	197.94	294.6	294.6	294.6	
1983	198.04	294.59	294.59	294.59	
1984	198.14	294.59	294.59	294.59	
1985	198.24	294.58	294.58	294.58	
1986	198.34	294.58	294.58	294.58	
1987	198.44	294.58	294.58	294.58	
1988	198.54	294.57	294.57	294.57	
1989	198.64	294.57	294.57	294.57	
1990	198.74	294.56	294.56	294.56	
1991	198.84	294.56	294.56	294.56	
1992	198.94	294.55	294.55	294.55	
1993	199.04	294.55	294.55	294.55	
1994	199.14	294.54	294.54	294.54	
1995	199.24	294.54	294.54	294.54	
1996	199.34	294.53	294.53	294.53	
1997	199.44	294.53	294.53	294.53	
1998	199.54	294.52	294.52	294.52	
1999	199.64	294.52	294.52	294.52	
2000	199.74	294.52	294.52	294.52	
2001	199.84	294.51	294.51	294.51	
2002	199.94	294.51	294.51	294.51	
2003	200.04	294.5	294.5	294.5	
2004	200.14	294.5	294.5	294.5	
2005	200.24	294.49	294.49	294.49	
2006	200.34	294.49	294.49	294.49	
2007	200.44	294.48	294.48	294.48	
2008	200.54	294.48	294.48	294.48	
2009	200.64	294.47	294.47	294.47	
2010	200.74	294.47	294.47	294.47	
2011	200.84	294.46	294.46	294.46	
2012	200.94	294.46	294.46	294.46	
2013	201.04	294.46	294.46	294.46	
2014	201.14	294.45	294.45	294.45	
2015	201.24	294.45	294.45	294.45	
2016	201.34	294.44	294.44	294.44	
2017	201.44	294.44	294.44	294.44	
2018	201.54	294.43	294.43	294.43	
2019	201.64	294.43	294.43	294.43	
2020	201.74	294.42	294.42	294.42	
2021	201.84	294.42	294.42	294.42	
2022	201.94	294.41	294.41	294.41	
2023	202.04	294.41	294.41	294.41	
2024	202.14	294.41	294.41	294.41	
2025	202.24	294.4	294.4	294.4	
2026	202.34	294.4	294.4	294.4	
2027	202.44	294.39	294.39	294.39	
2028	202.54	294.39	294.39	294.39	
2029	202.64	294.38	294.38	294.38	
2030	202.74	294.38	294.38	294.38	
2031	202.84	294.37	294.37	294.37	
2032	202.94	294.37	294.37	294.37	
2033	203.04	294.36	294.36	294.36	
2034	203.14	294.36	294.36	294.36	
2035	203.24	294.36	294.36	294.36	
2036	203.34	294.35	294.35	294.35	
2037	203.44	294.35	294.35	294.35	
2038	203.54	294.34	294.34	294.34	
2039	203.64	294.34	294.34	294.34	
2040	203.74	294.33	294.33	294.33	
2041	203.84	294.33	294.33	294.33	
2042	203.94	294.32	294.32	294.32	
2043	204.04	294.32	294.32	294.32	
2044	204.14	294.32	294.32	294.32	
2045	204.24	294.31	294.31	294.31	
2046	204.34	294.31	294.31	294.31	
2047	204.44	294.3	294.3	294.3	
2048	204.54	294.3	294.3	294.3	
2049	204.64	294.29	294.29	294.29	
2050	204.74	294.29	294.29	294.29	
2051	204.84	294.28	294.28	294.28	
2052	204.94	294.28	294.28	294.28	
2053	205.04	294.28	294.28	294.28	
2054	205.14	294.27	294.27	294.27	
2055	205.24	294.27	294.27	294.27	
2056	205.34	294.26	294.26	294.26	
2057	205.44	294.26	294.26	294.26	
2058	205.54	294.25	294.25	294.25	
2059	205.64	294.25	294.25	294.25	
2060	205.74	294.24	294.24	294.24	
2061	205.84	294.24	294.24	294.24	
2062	205.94	294.24	294.24	294.24	
2063	206.04	294.23	294.23	294.23	
2064	206.14	294.23	294.23	294.23	
2065	206.24	294.22	294.22	294.22	
2066	206.34	294.22	294.22	294.22	
2067	206.44	294.21	294.21	294.21	
2068	206.54	294.21	294.21	294.21	
2069	206.64	294.2	294.2	294.2	
2070	206.74	294.2	294.2	294.2	
2071	206.84	294.2	294.2	294.2	
2072	206.94	294.19	294.19	294.19	
2073	207.04	294.19	294.19	294.19	
2074	207.14	294.18	294.18	294.18	
2075	207.24	294.18	294.18	294.18	
2076	207.34	294.17	294.17	294.17	
2077	207.44	294.17	294.17	294.17	
2078	207.54	294.16	294.16	294.16	
2079	207.64	294.16	294.16	294.16	
2080	207.74	294.16	294.16	294.16	
2081	207.84	294.15	294.15	294.15	
2082	207.94	294.15	294.15	294.15	
2083	208.04	294.14	294.14	294.14	
2084	208.14	294.14	294.14	294.14	
2085	208.24	294.13	294.13	294.13	
2086	208.34	294.13	294.13	294.13	
2087	208.44	294.12	294.12	294.12	
2088	208.54	294.12	294.12	294.12	
2089	208.64	294.12	294.12	294.12	
2090	208.74	294.11	294.11	294.11	
2091	208.84	294.11	294.11	294.11	
2092	208.94	294.1	294.1	294.1	
2093	209.04	294.1	294.1	294.1	
2094	209.14	294.09	294.09	294.09	
2095	209.24	294.09	294.09	294.09	
2096	209.34	294.09	294.09	294.09	
2097	209.44	294.08	294.08	294.08	
2098	209.54	294.08	294.08	294.08	
2099	209.64	294.07	294.07	294.07	
2100	209.74	294.07	294.07	294.07	
2101	209.84	294.06	294.06	294.06	
2102	209.94	294.06	294.06	294.06	
2103	210.04	294.05	294.05	294.05	
2104	210.14	294.05	294.05	294.05	
2105	210.24	294.05	294.05	294.05	
2106	210.34	294.04	294.04	294.04	
2107	210.44	294.04	294.04	294.04	
2108	210.54	294.03	294.03	294.03	
2109	210.64	294.03	294.03	294.03	
2110	210.74	294.02	294.02	294.02	
2111	210.84	294.02	294.02	294.02	
2112	210.94	294.02	294.02	294.02	
2113	211.04	294.01	294.01	294.01	
2114	211.14	294.01	294.01	294.01	
2115	211.24	294.	294.	294.	
2116	211.34	294.	294.	294.	
2117	211.44	293.99	293.99	293.99	
2118	211.54	293.99	293.99	293.99	
2119	211.64	293.99	293.99	293.99	
2120	211.74	293.98	293.98	293.98	
2121	211.84	293.98	293.98	293.98	
2122	211.94	293.97	293.97	293.97	
2123	212.04	293.97	293.97	293.97	
2124	212.14	293.96	293.96	293.96	
2125	212.24	293.96	293.96	293.96	
2126	212.34	293.96	293.96	293.96	
2127	212.44	293.95	293.95	293.95	
2128	212.54	293.95	293.95	293.95	
2129	212.64	293.94	293.94	293.94	
2130	212.74	293.94	293.94	293.94	
2131	212.84	293.93	293.93	293.93	
2132	212.94	293.93	293.93	293.93	
2133	213.04	293.93	293.93	293.93	
2134	213.14	293.92	293.92	293.92	
2135	213.24	293.92	293.92	293.92	
2136	213.34	293.91	293.91	293.91	
2137	213.44	293.91	293.91	293.91	
2138	213.54	293.9	293.9	293.9	
2139	213.64	293.9	293.9	293.9	
2140	213.74	293.9	293.9	293.9	
2141	213.84	293.89	293.89	293.89	
2142	213.94	293.89	293.89	293.89	
2143	214.04	293.88	293.88	293.88	
2144	214.14	293.88	293.88	293.88	
2145	214.24	293.87	293.87	293.87	
2146	214.34	293.87	293.87	293.87	
2147	214.44	293.87	293.87	293.87	
2148	214.54	293.86	293.86	293.86	
2149	214.64	293.86	293.86	293.86	
2150	214.74	293.85	293.85	293.85	
2151	214.84	293.85	293.85	293.85	
2152	214.94	293.84	293.84	293.84	
2153	215.04	293.84	293.84	293.84	
2154	215.14	293.84	293.84	293.84	
2155	215.24	293.83	293.83	293.83	
2156	215.34	293.83	293.83	293.83	
2157	215.44	293.82	293.82	293.82	
2158	215.54	293.82	293.82	293.82	
2159	215.64	293.81	293.81	293.81	
2160	215.74	293.81	293.81	293.81	
2161	215.84	293.81	293.81	293.81	
2162	215.94	293.8	293.8	293.8	
2163	216.04	293.8	293.8	293.8	
2164	216.14	293.79	293.79	293.79	
2165	216.24	293.79	293.79	293.79	
2166	216.34	293.78	293.78	293.78	
2167	216.44	293.78	293.78	293.78	
2168	216.54	293.78	293.78	293.78	
2169	216.64	293.77	293.77	293.77	
2170	216.74	293.77	293.77	293.77	
2171	216.84	293.76	293.76	293.76	
2172	216.94	293.76	293.76	293.76	
2173	217.04	293.76	293.76	293.76	
2174	217.14	293.75	293.75	293.75	
2175	217.24	293.75	293.75	293.75	
2176	217.34	293.74	293.74	293.74	
2177	217.44	293.74	293.74	293.74	
2178	217.54	293.73	293.73	293.73	
2179	217.64	293.73	293.73	293.73	
2180	217.74	293.73	293.73	293.73	
2181	217.84	293.72	293.72	293.72	
2182	217.94	293.72	293.72	293.72	
2183	218.04	293.71	293.71	293.71	
2184	218.14	293.71	293.71	293.71	
2185	218.24	293.7	293.7	293.7	
2186	218.34	293.7	293.7	293.7	
2187	218.44	293.7	293.7	293.7	
2188	218.54	293.69	293.69	293.69	
2189	218.64	293.69	293.69	293.69	
2190	218.74	293.68	293.68	293.68	
2191	218.84	293.68	293.68	293.68	
2192	218.94	293.68	293.68	293.68	
2193	219.04	293.67	293.67	293.67	
2194	219.14	293.67	293.67	293.67	
2195	219.24	293.66	293.66	293.66	
2196	219.34	293.66	293.66	293.66	
2197	219.44	293.65	293.65	293.65	
2198	219.54	293.65	293.65	293.65	
2199	219.64	293.65	293.65	293.65	
2200	219.74	293.64	293.64	293.64	
2201	219.84	293.64	293.64	293.64	
2202	219.94	293.63	293.63	293.63	
2203	220.04	293.63	293.63	293.63	
2204	220.14	293.63	293.63	293.63	
2205	220.24	293.62	293.62	293.62	
2206	220.34	293.62	293.62	293.62	
2207	220.44	293.61	293.61	293.61	
2208	220.54	293.61	293.61	293.61	
2209	220.64	293.61	293.61	293.61	
2210	220.74	293.6	293.6	293.6	
2211	220.84	293.6	293.6	293.6	
2212	220.94	293.59	293.59	293.59	
2213	221.04	293.59	293.59	293.59	
2214	221.14	293.58	293.58	293.58	
2215	221.24	293.58	293.58	293.58	
2216	221.34	293.58	293.58	293.58	
2217	221.44	293.57	293.57	293.57	
2218	221.54	293.57	293.57	293.57	
2219	221.64	293.56	293.56	293.56	
2220	221.74	293.56	293.56	293.56	
2221	221.84	293.56	293.56	293.56	
2222	221.94	293.55	293.55	293.55	
2223	222.04	293.55	293.55	293.55	
2224	222.14	293.54	293.54	293.54	
2225	222.24	293.54	293.54	293.54	
2226	222.34	293.54	293.54	293.54	
2227	222.44	293.53	293.53	293.53	
2228	222.54	293.53	293.53	293.53	
2229	222.64	293.52	293.52	293.52	
2230	222.74	293.52	293.52	293.52	
2231	222.84	293.51	293.51	293.51	
2232	222.94	293.51	293.51	293.51	
2233	223.04	293.51	293.51	293.51	
2234	223.14	293.5	293.5	293.5	
2235	223.24	293.5	293.5	293.5	
2236	223.34	293.49	293.49	293.49	
2237	223.44	293.49	293.49	293.49	
2238	223.54	293.49	293.49	293.49	
2239	223.64	293.48	293.48	293.48	
2240	223.74	293.48	293.48	293.48	
2241	223.84	293.47	293.47	293.47	
2242	223.94	293.47	293.47	293.47	
2243	224.04	293.47	293.47	293.47	
2244	224.14	293.46	293.46	293.46	
2245	224.24	293.46	293.46	293.46	
2246	224.34	293.45	293.45	293.45	
2247	224.44	293.45	293.45	293.45	
2248	224.54	293.45	293.45	293.45	
2249	224.64	293.44	293.44	293.44	
2250	224.74	293.44	293.44	293.44	
2251	224.84	293.43	293.43	293.43	
2252	224.94	293.43	293.43	293.43	
2253	225.04	293.43	293.43	293.43	
2254	225.14	293.42	293.42	293.42	
2255	225.24	293.42	293.42	293.42	
2256	225.34	293.41	293.41	293.41	
2257	225.44	293.41	293.41	293.41	
2258	225.54	293.41	293.41	293.41	
2259	225.64	293.4	293.4	293.4	
2260	225.74	293.4	293.4	293.4	
2261	225.84	293.39	293.39	293.39	
2262	225.94	293.39	293.39	293.39	
2263	226.04	293.39	293.39	293.39	
2264	226.14	293.38	293.38	293.38	
2265	226.24	293.38	293.38	293.38	
2266	226.34	293.37	293.37	293.37	
2267	226.44	293.37	293.37	293.37	
2268	226.54	293.37	293.37	293.37	
2269	226.64	293.36	293.36	293.36	
