Time [s]	Epidermis	Dermis	Fat
247.84	288.8	292.55	310.15
247.94	288.8	292.55	310.15
248.04	288.79	292.55	310.15
248.14	288.79	292.54	310.15
248.24	288.79	292.54	310.15
248.34	288.78	292.53	310.15
248.44	288.78	292.53	310.15
248.54	288.78	292.53	310.15
248.64	288.77	292.52	310.15
248.74	288.77	292.52	310.15
248.84	288.77	292.52	310.15
248.94	288.77	292.51	310.15
249.04	288.76	292.51	310.15
249.14	288.76	292.51	310.15
249.24	288.76	292.5	310.15
249.34	288.75	292.5	310.15
249.44	288.75	292.5	310.15
249.54	288.75	292.49	310.15
249.64	288.74	292.49	310.15
249.74	288.74	292.48	310.15
249.84	288.74	292.48	310.15
249.94	288.73	292.48	310.15
250.04	288.73	292.47	310.15
250.14	288.73	292.47	310.15
250.24	288.72	292.47	310.15
250.34	288.72	292.46	310.15
250.44	288.72	292.46	310.15
250.54	288.71	292.46	310.15
250.64	288.71	292.45	310.15
250.74	288.71	292.45	310.15
250.84	288.71	292.44	310.15
250.94	288.7	292.44	310.15
251.04	288.7	292.44	310.15
251.14	288.7	292.43	310.15
251.24	288.69	292.43	310.15
251.34	288.69	292.43	310.15
251.44	288.69	292.42	310.15
251.54	288.68	292.42	310.15
251.64	288.68	292.42	310.15
251.74	288.68	292.41	310.15
251.84	288.67	292.41	310.15
251.94	288.67	292.41	310.15
252.04	288.67	292.4	310.15
252.14	288.67	292.4	310.15
252.24	288.66	292.4	310.15
252.34	288.66	292.39	310.15
252.44	288.66	292.39	310.15
252.54	288.65	292.38	310.15
252.64	288.65	292.38	310.15
252.74	288.65	292.38	310.15
252.84	288.64	292.37	310.15
252.94	288.64	292.37	310.15
253.04	288.64	292.37	310.15
253.14	288.63	292.36	310.15
253.24	288.63	292.36	310.15
253.34	288.63	292.36	310.15
253.44	288.63	292.35	310.15
253.54	288.62	292.35	310.15
253.64	288.62	292.35	310.15
253.74	288.62	292.34	310.15
253.84	288.61	292.34	310.15
253.94	288.61	292.33	310.15
254.04	288.61	292.33	310.15
254.14	288.6	292.33	310.15
254.24	288.6	292.32	310.15
254.34	288.6	292.32	310.15
254.44	288.59	292.32	310.15
254.54	288.59	292.31	310.15
254.64	288.59	292.31	310.15
254.74	288.59	292.31	310.15
254.84	288.58	292.3	310.15
254.94	288.58	292.3	310.15
255.04	288.58	292.3	310.15
255.14	288.57	292.29	310.15
255.24	288.57	292.29	310.15
255.34	288.57	292.29	310.15
255.44	288.56	292.28	310.15
255.54	288.56	292.28	310.15
255.64	288.56	292.28	310.15
255.74	288.55	292.27	310.15
255.84	288.55	292.27	310.15
255.94	288.55	292.26	310.15
256.04	288.55	292.26	310.15
256.14	288.54	292.26	310.15
256.24	288.54	292.25	310.15
256.34	288.54	292.25	310.15
256.44	288.53	292.25	310.15
256.54	288.53	292.24	310.15
256.64	288.53	292.24	310.15
256.74	288.52	292.24	310.15
256.84	288.52	292.23	310.15
256.94	288.52	292.23	310.15
257.04	288.52	292.23	310.15
257.14	288.51	292.22	310.15
257.24	288.51	292.22	310.15
257.34	288.51	292.22	310.15
257.44	288.5	292.21	310.15
257.54	288.5	292.21	310.15
257.64	288.5	292.21	310.15
257.74	288.49	292.2	310.15
257.84	288.49	292.2	310.15
257.94	288.49	292.2	310.15
258.04	288.49	292.19	310.15
258.14	288.48	292.19	310.15
258.24	288.48	292.18	310.15
258.34	288.48	292.18	310.15
258.44	288.47	292.18	310.15
258.54	288.47	292.17	310.15
258.64	288.47	292.17	310.15
258.74	288.46	292.17	310.15
258.84	288.46	292.16	310.15
258.94	288.46	292.16	310.15
259.04	288.46	292.16	310.15
259.14	288.45	292.15	310.15
259.24	288.45	292.15	310.15
259.34	288.45	292.15	310.15
259.44	288.44	292.14	310.15
259.54	288.44	292.14	310.15
259.64	288.44	292.14	310.15
259.74	288.43	292.13	310.15
259.84	288.43	292.13	310.15
259.94	288.43	292.13	310.15
260.04	288.43	292.12	310.15
260.14	288.42	292.12	310.15
260.24	288.42	292.12	310.15
260.34	288.42	292.11	310.15
260.44	288.41	292.11	310.15
260.54	288.41	292.11	310.15
260.64	288.41	292.1	310.15
260.74	288.4	292.1	310.15
260.84	288.4	292.1	310.15
260.94	288.4	292.09	310.15
261.04	288.4	292.09	310.15
261.14	288.39	292.09	310.15
261.24	288.39	292.08	310.15
261.34	288.39	292.08	310.15
261.44	288.38	292.08	310.15
261.54	288.38	292.07	310.15
261.64	288.38	292.07	310.15
261.74	288.38	292.06	310.15
261.84	288.37	292.06	310.15
261.94	288.37	292.06	310.15
262.04	288.37	292.05	310.15
262.14	288.36	292.05	310.15
262.24	288.36	292.05	310.15
262.34	288.36	292.04	310.15
262.44	288.35	292.04	310.15
262.54	288.35	292.04	310.15
262.64	288.35	292.03	310.15
262.74	288.35	292.03	310.15
262.84	288.34	292.03	310.15
262.94	288.34	292.02	310.15
263.04	288.34	292.02	310.15
263.14	288.33	292.02	310.15
263.24	288.33	292.01	310.15
263.34	288.33	292.01	310.15
263.44	288.33	292.01	310.15
263.54	288.32	292	310.15
263.64	288.32	292	310.15
263.74	288.32	292	310.15
263.84	288.31	291.99	310.15
263.94	288.31	291.99	310.15
264.04	288.31	291.99	310.15
264.14	288.3	291.98	310.15
264.24	288.3	291.98	310.15
264.34	288.3	291.98	310.15
264.44	288.3	291.97	310.15
264.54	288.29	291.97	310.15
264.64	288.29	291.97	310.15
264.74	288.29	291.96	310.15
264.84	288.28	291.96	310.15
264.94	288.28	291.96	310.15
265.04	288.28	291.95	310.15
265.14	288.28	291.95	310.15
265.24	288.27	291.95	310.15
265.34	288.27	291.94	310.15
265.44	288.27	291.94	310.15
265.54	288.26	291.94	310.15
265.64	288.26	291.93	310.15
265.74	288.26	291.93	310.15
265.84	288.26	291.93	310.15
265.94	288.25	291.92	310.15
266.04	288.25	291.92	310.15
266.14	288.25	291.92	310.15
266.24	288.24	291.91	310.15
266.34	288.24	291.91	310.15
266.44	288.24	291.91	310.15
266.54	288.23	291.9	310.15
266.64	288.23	291.9	310.15
266.74	288.23	291.9	310.15
266.84	288.23	291.89	310.15
266.94	288.22	291.89	310.15
267.04	288.22	291.89	310.15
267.14	288.22	291.88	310.15
267.24	288.21	291.88	310.15
267.34	288.21	291.88	310.15
267.44	288.21	291.87	310.15
267.54	288.21	291.87	310.15
267.64	288.2	291.87	310.15
267.74	288.2	291.86	310.15
267.84	288.2	291.86	310.15
267.94	288.19	291.86	310.15
268.04	288.19	291.85	310.15
268.14	288.19	291.85	310.15
268.24	288.19	291.85	310.15
268.34	288.18	291.84	310.15
268.44	288.18	291.84	310.15
268.54	288.18	291.84	310.15
268.64	288.17	291.83	310.15
268.74	288.17	291.83	310.15
268.84	288.17	291.83	310.15
268.94	288.17	291.82	310.15
269.04	288.16	291.82	310.15
269.14	288.16	291.82	310.15
269.24	288.16	291.81	310.15
269.34	288.15	291.81	310.15
269.44	288.15	291.81	310.15
269.54	288.15	291.8	310.15
269.64	288.15	291.8	310.15
269.74	288.14	291.8	310.15
269.84	288.14	291.79	310.15
269.94	288.14	291.79	310.15
270.04	288.13	291.79	310.15
270.14	288.13	291.78	310.15
270.24	288.13	291.78	310.15
270.34	288.13	291.78	310.15
270.44	288.12	291.77	310.15
270.54	288.12	291.77	310.15
270.64	288.12	291.77	310.15
270.74	288.11	291.76	310.15
270.84	288.11	291.76	310.15
270.94	288.11	291.76	310.15
271.04	288.11	291.75	310.15
271.14	288.1	291.75	310.15
271.24	288.1	291.75	310.15
271.34	288.1	291.75	310.15
271.44	288.1	291.74	310.15
271.54	288.09	291.74	310.15
271.64	288.09	291.74	310.15
271.74	288.09	291.73	310.15
271.84	288.08	291.73	310.15
271.94	288.08	291.73	310.15
272.04	288.08	291.72	310.15
272.14	288.08	291.72	310.15
272.24	288.07	291.72	310.15
272.34	288.07	291.71	310.15
272.44	288.07	291.71	310.15
272.54	288.06	291.71	310.15
272.64	288.06	291.7	310.15
272.74	288.06	291.7	310.15
272.84	288.06	291.7	310.15
272.94	288.05	291.69	310.15
273.04	288.05	291.69	310.15
273.14	288.05	291.69	310.15
273.24	288.04	291.68	310.15
273.34	288.04	291.68	310.15
273.44	288.04	291.68	310.15
273.54	288.04	291.67	310.15
273.64	288.03	291.67	310.15
273.74	288.03	291.67	310.15
273.84	288.03	291.66	310.15
273.94	288.03	291.66	310.15
274.04	288.02	291.66	310.15
274.14	288.02	291.65	310.15
274.24	288.02	291.65	310.15
274.34	288.01	291.65	310.15
274.44	288.01	291.64	310.15
274.54	288.01	291.64	310.15
274.64	288.01	291.64	310.15
274.74	288	291.64	310.15
274.84	288	291.63	310.15
274.94	288	291.63	310.15
275.04	287.99	291.63	310.15
275.14	287.99	291.62	310.15
275.24	287.99	291.62	310.15
275.34	287.99	291.62	310.15
275.44	287.98	291.61	310.15
275.54	287.98	291.61	310.15
275.64	287.98	291.61	310.15
275.74	287.98	291.6	310.15
275.84	287.97	291.6	310.15
275.94	287.97	291.6	310.15
276.04	287.97	291.59	310.15
276.14	287.96	291.59	310.15
276.24	287.96	291.59	310.15
276.34	287.96	291.58	310.15
276.44	287.96	291.58	310.15
276.54	287.95	291.58	310.15
276.64	287.95	291.57	310.15
276.74	287.95	291.57	310.15
276.84	287.94	291.57	310.15
276.94	287.94	291.56	310.15
277.04	287.94	291.56	310.15
277.14	287.94	291.56	310.15
277.24	287.93	291.56	310.15
277.34	287.93	291.55	310.15
277.44	287.93	291.55	310.15
277.54	287.93	291.55	310.15
277.64	287.92	291.54	310.15
277.74	287.92	291.54	310.15
277.84	287.92	291.54	310.15
277.94	287.91	291.53	310.15
278.04	287.91	291.53	310.15
278.14	287.91	291.53	310.15
278.24	287.91	291.52	310.15
278.34	287.9	291.52	310.15
278.44	287.9	291.52	310.15
278.54	287.9	291.51	310.15
278.64	287.9	291.51	310.15
278.74	287.89	291.51	310.15
278.84	287.89	291.5	310.15
278.94	287.89	291.5	310.15
279.04	287.88	291.5	310.15
279.14	287.88	291.5	310.15
279.24	287.88	291.49	310.15
279.34	287.88	291.49	310.15
279.44	287.87	291.49	310.15
279.54	287.87	291.48	310.15
279.64	287.87	291.48	310.15
279.74	287.87	291.48	310.15
279.84	287.86	291.47	310.15
279.94	287.86	291.47	310.15
280.04	287.86	291.47	310.15
280.14	287.85	291.46	310.15
280.24	287.85	291.46	310.15
280.34	287.85	291.46	310.15
280.44	287.85	291.45	310.15
280.54	287.84	291.45	310.15
280.64	287.84	291.45	310.15
280.74	287.84	291.44	310.15
280.84	287.84	291.44	310.15
280.94	287.83	291.44	310.15
281.04	287.83	291.44	310.15
281.14	287.83	291.43	310.15
281.24	287.82	291.43	310.15
281.34	287.82	291.43	310.15
281.44	287.82	291.42	310.15
281.54	287.82	291.42	310.15
281.64	287.81	291.42	310.15
281.74	287.81	291.41	310.15
281.84	287.81	291.41	310.15
281.94	287.81	291.41	310.15
282.04	287.8	291.4	310.15
282.14	287.8	291.4	310.15
282.24	287.8	291.4	310.15
282.34	287.8	291.39	310.15
282.44	287.79	291.39	310.15
282.54	287.79	291.39	310.15
282.64	287.79	291.39	310.15
282.74	287.78	291.38	310.15
282.84	287.78	291.38	310.15
282.94	287.78	291.38	310.15
283.04	287.78	291.37	310.15
283.14	287.77	291.37	310.15
283.24	287.77	291.37	310.15
283.34	287.77	291.36	310.15
283.44	287.77	291.36	310.15
283.54	287.76	291.36	310.15
283.64	287.76	291.35	310.15
283.74	287.76	291.35	310.15
283.84	287.76	291.35	310.15
283.94	287.75	291.35	310.15
284.04	287.75	291.34	310.15
284.14	287.75	291.34	310.15
284.24	287.74	291.34	310.15
284.34	287.74	291.33	310.15
284.44	287.74	291.33	310.15
284.54	287.74	291.33	310.15
284.64	287.73	291.32	310.15
284.74	287.73	291.32	310.15
284.84	287.73	291.32	310.15
284.94	287.73	291.31	310.15
285.04	287.72	291.31	310.15
285.14	287.72	291.31	310.15
285.24	287.72	291.31	310.15
285.34	287.72	291.3	310.15
285.44	287.71	291.3	310.15
285.54	287.71	291.3	310.15
285.64	287.71	291.29	310.15
285.74	287.7	291.29	310.15
285.84	287.7	291.29	310.15
285.94	287.7	291.28	310.15
286.04	287.7	291.28	310.15
286.14	287.69	291.28	310.15
286.24	287.69	291.27	310.15
286.34	287.69	291.27	310.15
286.44	287.69	291.27	310.15
286.54	287.68	291.27	310.15
286.64	287.68	291.26	310.15
286.74	287.68	291.26	310.15
286.84	287.68	291.26	310.15
286.94	287.67	291.25	310.15
287.04	287.67	291.25	310.15
287.14	287.67	291.25	310.15
287.24	287.67	291.24	310.15
287.34	287.66	291.24	310.15
287.44	287.66	291.24	310.15
287.54	287.66	291.23	310.15
287.64	287.65	291.23	310.15
287.74	287.65	291.23	310.15
287.84	287.65	291.23	310.15
287.94	287.65	291.22	310.15
288.04	287.64	291.22	310.15
288.14	287.64	291.22	310.15
288.24	287.64	291.21	310.15
288.34	287.64	291.21	310.15
288.44	287.63	291.21	310.15
288.54	287.63	291.2	310.15
288.64	287.63	291.2	310.15
288.74	287.63	291.2	310.15
288.84	287.62	291.2	310.15
288.94	287.62	291.19	310.15
289.04	287.62	291.19	310.15
289.14	287.62	291.19	310.15
289.24	287.61	291.18	310.15
289.34	287.61	291.18	310.15
289.44	287.61	291.18	310.15
289.54	287.61	291.17	310.15
289.64	287.6	291.17	310.15
289.74	287.6	291.17	310.15
289.84	287.6	291.17	310.15
289.94	287.6	291.16	310.15
290.04	287.59	291.16	310.15
290.14	287.59	291.16	310.15
290.24	287.59	291.15	310.15
290.34	287.58	291.15	310.15
290.44	287.58	291.15	310.15
290.54	287.58	291.14	310.15
290.64	287.58	291.14	310.15
290.74	287.57	291.14	310.15
290.84	287.57	291.14	310.15
290.94	287.57	291.13	310.15
291.04	287.57	291.13	310.15
291.14	287.56	291.13	310.15
291.24	287.56	291.12	310.15
291.34	287.56	291.12	310.15
291.44	287.56	291.12	310.15
291.54	287.55	291.11	310.15
291.64	287.55	291.11	310.15
291.74	287.55	291.11	310.15
291.84	287.55	291.11	310.15
291.94	287.54	291.1	310.15
292.04	287.54	291.1	310.15
292.14	287.54	291.1	310.15
292.24	287.54	291.09	310.15
292.34	287.53	291.09	310.15
292.44	287.53	291.09	310.15
292.54	287.53	291.08	310.15
292.64	287.53	291.08	310.15
292.74	287.52	291.08	310.15
292.84	287.52	291.08	310.15
292.94	287.52	291.07	310.15
293.04	287.52	291.07	310.15
293.14	287.51	291.07	310.15
293.24	287.51	291.06	310.15
293.34	287.51	291.06	310.15
293.44	287.51	291.06	310.15
293.54	287.5	291.05	310.15
293.64	287.5	291.05	310.15
293.74	287.5	291.05	310.15
293.84	287.49	291.05	310.15
293.94	287.49	291.04	310.15
294.04	287.49	291.04	310.15
294.14	287.49	291.04	310.15
294.24	287.48	291.03	310.15
294.34	287.48	291.03	310.15
294.44	287.48	291.03	310.15
294.54	287.48	291.03	310.15
294.64	287.47	291.02	310.15
294.74	287.47	291.02	310.15
294.84	287.47	291.02	310.15
294.94	287.47	291.01	310.15
295.04	287.46	291.01	310.15
295.14	287.46	291.01	310.15
295.24	287.46	291	310.15
295.34	287.46	291	310.15
295.44	287.45	291	310.15
295.54	287.45	291	310.15
295.64	287.45	290.99	310.15
295.74	287.45	290.99	310.15
295.84	287.44	290.99	310.15
295.94	287.44	290.98	310.15
296.04	287.44	290.98	310.15
296.14	287.44	290.98	310.15
296.24	287.43	290.98	310.15
296.34	287.43	290.97	310.15
296.44	287.43	290.97	310.15
296.54	287.43	290.97	310.15
296.64	287.42	290.96	310.15
296.74	287.42	290.96	310.15
296.84	287.42	290.96	310.15
296.94	287.42	290.95	310.15
297.04	287.41	290.95	310.15
297.14	287.41	290.95	310.15
297.24	287.41	290.95	310.15
297.34	287.41	290.94	310.15
297.44	287.4	290.94	310.15
297.54	287.4	290.94	310.15
297.64	287.4	290.93	310.15
297.74	287.4	290.93	310.15
297.84	287.39	290.93	310.15
297.94	287.39	290.93	310.15
298.04	287.39	290.92	310.15
298.14	287.39	290.92	310.15
298.24	287.38	290.92	310.15
298.34	287.38	290.91	310.15
298.44	287.38	290.91	310.15
298.54	287.38	290.91	310.15
298.64	287.37	290.91	310.15
298.74	287.37	290.9	310.15
298.84	287.37	290.9	310.15
298.94	287.37	290.9	310.15
299.04	287.36	290.89	310.15
299.14	287.36	290.89	310.15
299.24	287.36	290.89	310.15
299.34	287.36	290.88	310.15
299.44	287.35	290.88	310.15
299.54	287.35	290.88	310.15
299.64	287.35	290.88	310.15
299.74	287.35	290.87	310.15
299.84	287.34	290.87	310.15
299.94	287.34	290.87	310.15
300.04	287.34	290.86	310.15
300.14	287.34	290.86	310.15
300.24	287.33	290.86	310.15
300.34	287.33	290.86	310.15
300.44	287.33	290.85	310.15
300.54	287.33	290.85	310.15
300.64	287.32	290.85	310.15
300.74	287.32	290.84	310.15
300.84	287.32	290.84	310.15
300.94	287.32	290.84	310.15
301.04	287.31	290.84	310.15
301.14	287.31	290.83	310.15
301.24	287.31	290.83	310.15
301.34	287.31	290.83	310.15
301.44	287.3	290.82	310.15
301.54	287.3	290.82	310.15
301.64	287.3	290.82	310.15
301.74	287.3	290.82	310.15
301.84	287.29	290.81	310.15
301.94	287.29	290.81	310.15
302.04	287.29	290.81	310.15
302.14	287.29	290.8	310.15
302.24	287.28	290.8	310.15
302.34	287.28	290.8	310.15
302.44	287.28	290.8	310.15
302.54	287.28	290.79	310.15
302.64	287.28	290.79	310.15
302.74	287.27	290.79	310.15
302.84	287.27	290.78	310.15
302.94	287.27	290.78	310.15
303.04	287.27	290.78	310.15
303.14	287.26	290.78	310.15
303.24	287.26	290.77	310.15
303.34	287.26	290.77	310.15
303.44	287.26	290.77	310.15
303.54	287.25	290.76	310.15
303.64	287.25	290.76	310.15
303.74	287.25	290.76	310.15
303.84	287.25	290.76	310.15
303.94	287.24	290.75	310.15
304.04	287.24	290.75	310.15
304.14	287.24	290.75	310.15
304.24	287.24	290.74	310.15
304.34	287.23	290.74	310.15
304.44	287.23	290.74	310.15
304.54	287.23	290.74	310.15
304.64	287.23	290.73	310.15
304.74	287.22	290.73	310.15
304.84	287.22	290.73	310.15
304.94	287.22	290.72	310.15
305.04	287.22	290.72	310.15
305.14	287.21	290.72	310.15
305.24	287.21	290.72	310.15
305.34	287.21	290.71	310.15
305.44	287.21	290.71	310.15
305.54	287.2	290.71	310.15
305.64	287.2	290.7	310.15
305.74	287.2	290.7	310.15
305.84	287.2	290.7	310.15
305.94	287.19	290.7	310.15
306.04	287.19	290.69	310.15
306.14	287.19	290.69	310.15
306.24	287.19	290.69	310.15
306.34	287.19	290.69	310.15
306.44	287.18	290.68	310.15
306.54	287.18	290.68	310.15
306.64	287.18	290.68	310.15
306.74	287.18	290.67	310.15
306.84	287.17	290.67	310.15
306.94	287.17	290.67	310.15
307.04	287.17	290.67	310.15
307.14	287.17	290.66	310.15
307.24	287.16	290.66	310.15
307.34	287.16	290.66	310.15
307.44	287.16	290.65	310.15
307.54	287.16	290.65	310.15
307.64	287.15	290.65	310.15
307.74	287.15	290.65	310.15
307.84	287.15	290.64	310.15
307.94	287.15	290.64	310.15
308.04	287.14	290.64	310.15
308.14	287.14	290.63	310.15
308.24	287.14	290.63	310.15
308.34	287.14	290.63	310.15
308.44	287.13	290.63	310.15
308.54	287.13	290.62	310.15
308.64	287.13	290.62	310.15
308.74	287.13	290.62	310.15
308.84	287.13	290.62	310.15
308.94	287.12	290.61	310.15
309.04	287.12	290.61	310.15
309.14	287.12	290.61	310.15
309.24	287.12	290.6	310.15
309.34	287.11	290.6	310.15
309.44	287.11	290.6	310.15
309.54	287.11	290.6	310.15
309.64	287.11	290.59	310.15
309.74	287.1	290.59	310.15
309.84	287.1	290.59	310.15
309.94	287.1	290.58	310.15
310.04	287.1	290.58	310.15
310.14	287.09	290.58	310.15
310.24	287.09	290.58	310.15
310.34	287.09	290.57	310.15
310.44	287.09	290.57	310.15
310.54	287.08	290.57	310.15
310.64	287.08	290.57	310.15
310.74	287.08	290.56	310.15
310.84	287.08	290.56	310.15
310.94	287.08	290.56	310.15
311.04	287.07	290.55	310.15
311.14	287.07	290.55	310.15
311.24	287.07	290.55	310.15
311.34	287.07	290.55	310.15
311.44	287.06	290.54	310.15
311.54	287.06	290.54	310.15
311.64	287.06	290.54	310.15
311.74	287.06	290.54	310.15
311.84	287.05	290.53	310.15
311.94	287.05	290.53	310.15
312.04	287.05	290.53	310.15
312.14	287.05	290.52	310.15
312.24	287.04	290.52	310.15
312.34	287.04	290.52	310.15
312.44	287.04	290.52	310.15
312.54	287.04	290.51	310.15
312.64	287.04	290.51	310.15
312.74	287.03	290.51	310.15
312.84	287.03	290.5	310.15
312.94	287.03	290.5	310.15
313.04	287.03	290.5	310.15
313.14	287.02	290.5	310.15
313.24	287.02	290.49	310.15
313.34	287.02	290.49	310.15
313.44	287.02	290.49	310.15
313.54	287.01	290.49	310.15
313.64	287.01	290.48	310.15
313.74	287.01	290.48	310.15
313.84	287.01	290.48	310.15
313.94	287	290.47	310.15
314.04	287	290.47	310.15
314.14	287	290.47	310.15
314.24	287	290.47	310.15
314.34	287	290.46	310.15
314.44	286.99	290.46	310.15
314.54	286.99	290.46	310.15
314.64	286.99	290.46	310.15
314.74	286.99	290.45	310.15
314.84	286.98	290.45	310.15
314.94	286.98	290.45	310.15
315.04	286.98	290.44	310.15
315.14	286.98	290.44	310.15
315.24	286.97	290.44	310.15
315.34	286.97	290.44	310.15
315.44	286.97	290.43	310.15
315.54	286.97	290.43	310.15
315.64	286.97	290.43	310.15
315.74	286.96	290.43	310.15
315.84	286.96	290.42	310.15
315.94	286.96	290.42	310.15
316.04	286.96	290.42	310.15
316.14	286.95	290.42	310.15
316.24	286.95	290.41	310.15
316.34	286.95	290.41	310.15
316.44	286.95	290.41	310.15
316.54	286.94	290.4	310.15
316.64	286.94	290.4	310.15
316.74	286.94	290.4	310.15
316.84	286.94	290.4	310.15
316.94	286.94	290.39	310.15
317.04	286.93	290.39	310.15
317.14	286.93	290.39	310.15
317.24	286.93	290.39	310.15
317.34	286.93	290.38	310.15
317.44	286.92	290.38	310.15
317.54	286.92	290.38	310.15
317.64	286.92	290.37	310.15
317.74	286.92	290.37	310.15
317.84	286.91	290.37	310.15
317.94	286.91	290.37	310.15
318.04	286.91	290.36	310.15
318.14	286.91	290.36	310.15
318.24	286.91	290.36	310.15
318.34	286.9	290.36	310.15
318.44	286.9	290.35	310.15
318.54	286.9	290.35	310.15
318.64	286.9	290.35	310.15
318.74	286.89	290.35	310.15
318.84	286.89	290.34	310.15
318.94	286.89	290.34	310.15
319.04	286.89	290.34	310.15
319.14	286.88	290.33	310.15
319.24	286.88	290.33	310.15
319.34	286.88	290.33	310.15
319.44	286.88	290.33	310.15
319.54	286.88	290.32	310.15
319.64	286.87	290.32	310.15
319.74	286.87	290.32	310.15
319.84	286.87	290.32	310.15
319.94	286.87	290.31	310.15
320.04	286.86	290.31	310.15
320.14	286.86	290.31	310.15
320.24	286.86	290.31	310.15
320.34	286.86	290.3	310.15
320.44	286.86	290.3	310.15
320.54	286.85	290.3	310.15
320.64	286.85	290.29	310.15
320.74	286.85	290.29	310.15
320.84	286.85	290.29	310.15
320.94	286.84	290.29	310.15
321.04	286.84	290.28	310.15
321.14	286.84	290.28	310.15
321.24	286.84	290.28	310.15
321.34	286.83	290.28	310.15
321.44	286.83	290.27	310.15
321.54	286.83	290.27	310.15
321.64	286.83	290.27	310.15
321.74	286.83	290.27	310.15
321.84	286.82	290.26	310.15
321.94	286.82	290.26	310.15
322.04	286.82	290.26	310.15
322.14	286.82	290.25	310.15
322.24	286.81	290.25	310.15
322.34	286.81	290.25	310.15
322.44	286.81	290.25	310.15
322.54	286.81	290.24	310.15
322.64	286.81	290.24	310.15
322.74	286.8	290.24	310.15
322.84	286.8	290.24	310.15
322.94	286.8	290.23	310.15
323.04	286.8	290.23	310.15
323.14	286.79	290.23	310.15
323.24	286.79	290.23	310.15
323.34	286.79	290.22	310.15
323.44	286.79	290.22	310.15
323.54	286.79	290.22	310.15
323.64	286.78	290.22	310.15
323.74	286.78	290.21	310.15
323.84	286.78	290.21	310.15
323.94	286.78	290.21	310.15
324.04	286.77	290.2	310.15
324.14	286.77	290.2	310.15
324.24	286.77	290.2	310.15
324.34	286.77	290.2	310.15
324.44	286.77	290.19	310.15
324.54	286.76	290.19	310.15
324.64	286.76	290.19	310.15
324.74	286.76	290.19	310.15
324.84	286.76	290.18	310.15
324.94	286.75	290.18	310.15
325.04	286.75	290.18	310.15
325.14	286.75	290.18	310.15
325.24	286.75	290.17	310.15
325.34	286.75	290.17	310.15
325.44	286.74	290.17	310.15
325.54	286.74	290.17	310.15
325.64	286.74	290.16	310.15
325.74	286.74	290.16	310.15
325.84	286.73	290.16	310.15
325.94	286.73	290.16	310.15
326.04	286.73	290.15	310.15
326.14	286.73	290.15	310.15
326.24	286.73	290.15	310.15
326.34	286.72	290.14	310.15
326.44	286.72	290.14	310.15
326.54	286.72	290.14	310.15
326.64	286.72	290.14	310.15
326.74	286.71	290.13	310.15
326.84	286.71	290.13	310.15
326.94	286.71	290.13	310.15
327.04	286.71	290.13	310.15
327.14	286.71	290.12	310.15
327.24	286.7	290.12	310.15
327.34	286.7	290.12	310.15
327.44	286.7	290.12	310.15
327.54	286.7	290.11	310.15
327.64	286.69	290.11	310.15
327.74	286.69	290.11	310.15
327.84	286.69	290.11	310.15
327.94	286.69	290.1	310.15
328.04	286.69	290.1	310.15
328.14	286.68	290.1	310.15
328.24	286.68	290.1	310.15
328.34	286.68	290.09	310.15
328.44	286.68	290.09	310.15
328.54	286.67	290.09	310.15
328.64	286.67	290.09	310.15
328.74	286.67	290.08	310.15
328.84	286.67	290.08	310.15
328.94	286.67	290.08	310.15
329.04	286.66	290.08	310.15
329.14	286.66	290.07	310.15
329.24	286.66	290.07	310.15
329.34	286.66	290.07	310.15
329.44	286.65	290.06	310.15
329.54	286.65	290.06	310.15
329.64	286.65	290.06	310.15
329.74	286.65	290.06	310.15
329.84	286.65	290.05	310.15
329.94	286.64	290.05	310.15
330.04	286.64	290.05	310.15
330.14	286.64	290.05	310.15
330.24	286.64	290.04	310.15
330.34	286.64	290.04	310.15
330.44	286.63	290.04	310.15
330.54	286.63	290.04	310.15
330.64	286.63	290.03	310.15
330.74	286.63	290.03	310.15
330.84	286.62	290.03	310.15
330.94	286.62	290.03	310.15
331.04	286.62	290.02	310.15
331.14	286.62	290.02	310.15
331.24	286.62	290.02	310.15
331.34	286.61	290.02	310.15
331.44	286.61	290.01	310.15
331.54	286.61	290.01	310.15
331.64	286.61	290.01	310.15
331.74	286.6	290.01	310.15
331.84	286.6	290	310.15
331.94	286.6	290	310.15
332.04	286.6	290	310.15
332.14	286.6	290	310.15
332.24	286.59	289.99	310.15
332.34	286.59	289.99	310.15
332.44	286.59	289.99	310.15
332.54	286.59	289.99	310.15
332.64	286.59	289.98	310.15
332.74	286.58	289.98	310.15
332.84	286.58	289.98	310.15
332.94	286.58	289.98	310.15
333.04	286.58	289.97	310.15
333.14	286.57	289.97	310.15
333.24	286.57	289.97	310.15
333.34	286.57	289.97	310.15
333.44	286.57	289.96	310.15
333.54	286.57	289.96	310.15
333.64	286.56	289.96	310.15
333.74	286.56	289.96	310.15
333.84	286.56	289.95	310.15
333.94	286.56	289.95	310.15
334.04	286.56	289.95	310.15
334.14	286.55	289.95	310.15
334.24	286.55	289.94	310.15
334.34	286.55	289.94	310.15
334.44	286.55	289.94	310.15
334.54	286.54	289.94	310.15
334.64	286.54	289.93	310.15
334.74	286.54	289.93	310.15
334.84	286.54	289.93	310.15
334.94	286.54	289.93	310.15
335.04	286.53	289.92	310.15
335.14	286.53	289.92	310.15
335.24	286.53	289.92	310.15
335.34	286.53	289.92	310.15
