	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
1466	146.34	310.15	310.15	310.15	
1467	146.44	310.15	310.15	310.15	
1468	146.54	310.15	310.15	310.15	
1469	146.64	310.15	310.15	310.15	
1470	146.74	310.15	310.15	310.15	
1471	146.84	310.15	310.15	310.15	
1472	146.94	310.15	310.15	310.15	
1473	147.04	310.15	310.15	310.15	
1474	147.14	310.15	310.15	310.15	
1475	147.24	310.15	310.15	310.15	
1476	147.34	310.15	310.15	310.15	
1477	147.44	310.15	310.15	310.15	
1478	147.54	310.15	310.15	310.15	
1479	147.64	310.15	310.15	310.15	
1480	147.74	310.15	310.15	310.15	
1481	147.84	310.15	310.15	310.15	
1482	147.94	310.15	310.15	310.15	
1483	148.04	310.15	310.15	310.15	
1484	148.14	310.15	310.15	310.15	
1485	148.24	310.15	310.15	310.15	
1486	148.34	310.15	310.15	310.15	
1487	148.44	310.15	310.15	310.15	
1488	148.54	310.15	310.15	310.15	
1489	148.64	310.15	310.15	310.15	
1490	148.74	310.15	310.15	310.15	
1491	148.84	310.15	310.15	310.15	
1492	148.94	310.15	310.15	310.15	
1493	149.04	310.15	310.15	310.15	
1494	149.14	310.15	310.15	310.15	
1495	149.24	310.15	310.15	310.15	
1496	149.34	310.15	310.15	310.15	
1497	149.44	310.15	310.15	310.15	
1498	149.54	310.15	310.15	310.15	
1499	149.64	310.15	310.15	310.15	
1500	149.74	310.15	310.15	310.15	
1501	149.84	310.15	310.15	310.15	
1502	149.94	310.15	310.15	310.15	
1503	150.04	310.15	310.15	310.15	
1504	150.14	310.15	310.15	310.15	
1505	150.24	310.15	310.15	310.15	
1506	150.34	310.15	310.15	310.15	
1507	150.44	310.15	310.15	310.15	
1508	150.54	310.15	310.15	310.15	
1509	150.64	310.15	310.15	310.15	
1510	150.74	310.15	310.15	310.15	
1511	150.84	310.15	310.15	310.15	
1512	150.94	310.15	310.15	310.15	
1513	151.04	310.15	310.15	310.15	
1514	151.14	310.15	310.15	310.15	
1515	151.24	310.15	310.15	310.15	
1516	151.34	310.15	310.15	310.15	
1517	151.44	310.15	310.15	310.15	
1518	151.54	310.15	310.15	310.15	
1519	151.64	310.15	310.15	310.15	
1520	151.74	310.15	310.15	310.15	
1521	151.84	310.15	310.15	310.15	
1522	151.94	310.15	310.15	310.15	
1523	152.04	310.15	310.15	310.15	
1524	152.14	310.15	310.15	310.15	
1525	152.24	310.15	310.15	310.15	
1526	152.34	310.15	310.15	310.15	
1527	152.44	310.15	310.15	310.15	
1528	152.54	310.15	310.15	310.15	
1529	152.64	310.15	310.15	310.15	
1530	152.74	310.15	310.15	310.15	
1531	152.84	310.15	310.15	310.15	
1532	152.94	310.15	310.15	310.15	
1533	153.04	310.15	310.15	310.15	
1534	153.14	310.15	310.15	310.15	
1535	153.24	310.15	310.15	310.15	
1536	153.34	310.15	310.15	310.15	
1537	153.44	310.15	310.15	310.15	
1538	153.54	310.15	310.15	310.15	
1539	153.64	310.15	310.15	310.15	
1540	153.74	310.15	310.15	310.15	
1541	153.84	310.15	310.15	310.15	
1542	153.94	310.15	310.15	310.15	
1543	154.04	310.15	310.15	310.15	
1544	154.14	310.15	310.15	310.15	
1545	154.24	310.15	310.15	310.15	
1546	154.34	310.15	310.15	310.15	
1547	154.44	310.15	310.15	310.15	
1548	154.54	310.15	310.15	310.15	
1549	154.64	310.15	310.15	310.15	
1550	154.74	310.15	310.15	310.15	
1551	154.84	310.15	310.15	310.15	
1552	154.94	310.15	310.15	310.15	
1553	155.04	310.15	310.15	310.15	
1554	155.14	310.15	310.15	310.15	
1555	155.24	310.15	310.15	310.15	
1556	155.34	310.15	310.15	310.15	
1557	155.44	310.15	310.15	310.15	
1558	155.54	310.15	310.15	310.15	
1559	155.64	310.15	310.15	310.15	
1560	155.74	310.15	310.15	310.15	
1561	155.84	310.15	310.15	310.15	
1562	155.94	310.15	310.15	310.15	
1563	156.04	310.15	310.15	310.15	
1564	156.14	310.15	310.15	310.15	
1565	156.24	310.15	310.15	310.15	
1566	156.34	310.15	310.15	310.15	
1567	156.44	310.15	310.15	310.15	
1568	156.54	310.15	310.15	310.15	
1569	156.64	310.15	310.15	310.15	
1570	156.74	310.15	310.15	310.15	
1571	156.84	310.15	310.15	310.15	
1572	156.94	310.15	310.15	310.15	
1573	157.04	310.15	310.15	310.15	
1574	157.14	310.15	310.15	310.15	
1575	157.24	310.15	310.15	310.15	
1576	157.34	310.15	310.15	310.15	
1577	157.44	310.15	310.15	310.15	
1578	157.54	310.15	310.15	310.15	
1579	157.64	310.15	310.15	310.15	
1580	157.74	310.15	310.15	310.15	
1581	157.84	310.15	310.15	310.15	
1582	157.94	310.15	310.15	310.15	
1583	158.04	310.15	310.15	310.15	
1584	158.14	310.15	310.15	310.15	
1585	158.24	310.15	310.15	310.15	
1586	158.34	310.15	310.15	310.15	
1587	158.44	310.15	310.15	310.15	
1588	158.54	310.15	310.15	310.15	
1589	158.64	310.15	310.15	310.15	
1590	158.74	310.15	310.15	310.15	
1591	158.84	310.15	310.15	310.15	
1592	158.94	310.15	310.15	310.15	
1593	159.04	310.15	310.15	310.15	
1594	159.14	310.15	310.15	310.15	
1595	159.24	310.15	310.15	310.15	
1596	159.34	310.15	310.15	310.15	
1597	159.44	310.15	310.15	310.15	
1598	159.54	310.15	310.15	310.15	
1599	159.64	310.15	310.15	310.15	
1600	159.74	310.15	310.15	310.15	
1601	159.84	310.15	310.15	310.15	
1602	159.94	310.15	310.15	310.15	
1603	160.04	310.15	310.15	310.15	
1604	160.14	310.15	310.15	310.15	
1605	160.24	310.15	310.15	310.15	
1606	160.34	310.15	310.15	310.15	
1607	160.44	310.15	310.15	310.15	
1608	160.54	310.15	310.15	310.15	
1609	160.64	310.15	310.15	310.15	
1610	160.74	310.15	310.15	310.15	
1611	160.84	310.15	310.15	310.15	
1612	160.94	310.15	310.15	310.15	
1613	161.04	310.15	310.15	310.15	
1614	161.14	310.15	310.15	310.15	
1615	161.24	310.15	310.15	310.15	
1616	161.34	310.15	310.15	310.15	
1617	161.44	310.15	310.15	310.15	
1618	161.54	310.15	310.15	310.15	
1619	161.64	310.15	310.15	310.15	
1620	161.74	310.15	310.15	310.15	
1621	161.84	310.15	310.15	310.15	
1622	161.94	310.15	310.15	310.15	
1623	162.04	310.15	310.15	310.15	
1624	162.14	310.15	310.15	310.15	
1625	162.24	310.15	310.15	310.15	
1626	162.34	310.15	310.15	310.15	
1627	162.44	310.15	310.15	310.15	
1628	162.54	310.15	310.15	310.15	
1629	162.64	310.15	310.15	310.15	
1630	162.74	310.15	310.15	310.15	
1631	162.84	310.15	310.15	310.15	
1632	162.94	310.15	310.15	310.15	
1633	163.04	310.15	310.15	310.15	
1634	163.14	310.15	310.15	310.15	
1635	163.24	310.15	310.15	310.15	
1636	163.34	310.15	310.15	310.15	
1637	163.44	310.15	310.15	310.15	
1638	163.54	310.15	310.15	310.15	
1639	163.64	310.15	310.15	310.15	
1640	163.74	310.15	310.15	310.15	
1641	163.84	310.15	310.15	310.15	
1642	163.94	310.15	310.15	310.15	
1643	164.04	310.15	310.15	310.15	
1644	164.14	310.15	310.15	310.15	
1645	164.24	310.15	310.15	310.15	
1646	164.34	310.15	310.15	310.15	
1647	164.44	310.15	310.15	310.15	
1648	164.54	310.15	310.15	310.15	
1649	164.64	310.15	310.15	310.15	
1650	164.74	310.15	310.15	310.15	
1651	164.84	310.15	310.15	310.15	
1652	164.94	310.15	310.15	310.15	
1653	165.04	310.15	310.15	310.15	
1654	165.14	310.15	310.15	310.15	
1655	165.24	310.15	310.15	310.15	
1656	165.34	310.15	310.15	310.15	
1657	165.44	310.15	310.15	310.15	
1658	165.54	310.15	310.15	310.15	
1659	165.64	310.15	310.15	310.15	
1660	165.74	310.15	310.15	310.15	
1661	165.84	310.15	310.15	310.15	
1662	165.94	310.15	310.15	310.15	
1663	166.04	310.15	310.15	310.15	
1664	166.14	310.15	310.15	310.15	
1665	166.24	310.15	310.15	310.15	
1666	166.34	310.15	310.15	310.15	
1667	166.44	310.15	310.15	310.15	
1668	166.54	310.15	310.15	310.15	
1669	166.64	310.15	310.15	310.15	
1670	166.74	310.15	310.15	310.15	
1671	166.84	310.15	310.15	310.15	
1672	166.94	310.15	310.15	310.15	
1673	167.04	310.15	310.15	310.15	
1674	167.14	310.15	310.15	310.15	
1675	167.24	310.15	310.15	310.15	
1676	167.34	310.15	310.15	310.15	
1677	167.44	310.15	310.15	310.15	
1678	167.54	310.15	310.15	310.15	
1679	167.64	310.15	310.15	310.15	
1680	167.74	310.15	310.15	310.15	
1681	167.84	310.15	310.15	310.15	
1682	167.94	310.15	310.15	310.15	
1683	168.04	310.15	310.15	310.15	
1684	168.14	310.15	310.15	310.15	
1685	168.24	310.15	310.15	310.15	
1686	168.34	310.15	310.15	310.15	
1687	168.44	310.15	310.15	310.15	
1688	168.54	310.15	310.15	310.15	
1689	168.64	310.15	310.15	310.15	
1690	168.74	310.15	310.15	310.15	
1691	168.84	310.15	310.15	310.15	
1692	168.94	310.15	310.15	310.15	
1693	169.04	310.15	310.15	310.15	
1694	169.14	310.15	310.15	310.15	
1695	169.24	310.15	310.15	310.15	
1696	169.34	310.15	310.15	310.15	
1697	169.44	310.15	310.15	310.15	
1698	169.54	310.15	310.15	310.15	
1699	169.64	310.15	310.15	310.15	
1700	169.74	310.15	310.15	310.15	
1701	169.84	310.15	310.15	310.15	
1702	169.94	310.15	310.15	310.15	
1703	170.04	310.15	310.15	310.15	
1704	170.14	310.15	310.15	310.15	
1705	170.24	310.15	310.15	310.15	
1706	170.34	310.15	310.15	310.15	
1707	170.44	310.15	310.15	310.15	
1708	170.54	310.15	310.15	310.15	
1709	170.64	310.15	310.15	310.15	
1710	170.74	310.15	310.15	310.15	
1711	170.84	310.15	310.15	310.15	
1712	170.94	310.15	310.15	310.15	
1713	171.04	310.15	310.15	310.15	
1714	171.14	310.15	310.15	310.15	
1715	171.24	310.15	310.15	310.15	
1716	171.34	310.15	310.15	310.15	
1717	171.44	310.15	310.15	310.15	
1718	171.54	310.15	310.15	310.15	
1719	171.64	310.15	310.15	310.15	
1720	171.74	310.15	310.15	310.15	
1721	171.84	310.15	310.15	310.15	
1722	171.94	310.15	310.15	310.15	
1723	172.04	310.15	310.15	310.15	
1724	172.14	310.15	310.15	310.15	
1725	172.24	310.15	310.15	310.15	
1726	172.34	310.15	310.15	310.15	
1727	172.44	310.15	310.15	310.15	
1728	172.54	310.15	310.15	310.15	
1729	172.64	310.15	310.15	310.15	
1730	172.74	310.15	310.15	310.15	
1731	172.84	310.15	310.15	310.15	
1732	172.94	310.15	310.15	310.15	
1733	173.04	310.15	310.15	310.15	
1734	173.14	310.15	310.15	310.15	
1735	173.24	310.15	310.15	310.15	
1736	173.34	310.15	310.15	310.15	
1737	173.44	310.15	310.15	310.15	
1738	173.54	310.15	310.15	310.15	
1739	173.64	310.15	310.15	310.15	
1740	173.74	310.15	310.15	310.15	
1741	173.84	310.15	310.15	310.15	
1742	173.94	310.15	310.15	310.15	
1743	174.04	310.15	310.15	310.15	
1744	174.14	310.15	310.15	310.15	
1745	174.24	310.15	310.15	310.15	
1746	174.34	310.15	310.15	310.15	
1747	174.44	310.15	310.15	310.15	
1748	174.54	310.15	310.15	310.15	
1749	174.64	310.15	310.15	310.15	
1750	174.74	310.15	310.15	310.15	
1751	174.84	310.15	310.15	310.15	
1752	174.94	310.15	310.15	310.15	
1753	175.04	310.15	310.15	310.15	
1754	175.14	310.15	310.15	310.15	
1755	175.24	310.15	310.15	310.15	
1756	175.34	310.15	310.15	310.15	
1757	175.44	310.15	310.15	310.15	
1758	175.54	310.15	310.15	310.15	
1759	175.64	310.15	310.15	310.15	
1760	175.74	310.15	310.15	310.15	
1761	175.84	310.15	310.15	310.15	
1762	175.94	310.15	310.15	310.15	
1763	176.04	310.15	310.15	310.15	
1764	176.14	310.15	310.15	310.15	
1765	176.24	310.15	310.15	310.15	
1766	176.34	310.15	310.15	310.15	
1767	176.44	310.15	310.15	310.15	
1768	176.54	310.15	310.15	310.15	
1769	176.64	310.15	310.15	310.15	
1770	176.74	310.15	310.15	310.15	
1771	176.84	310.15	310.15	310.15	
1772	176.94	310.15	310.15	310.15	
1773	177.04	310.15	310.15	310.15	
1774	177.14	310.15	310.15	310.15	
1775	177.24	310.15	310.15	310.15	
1776	177.34	310.15	310.15	310.15	
1777	177.44	310.15	310.15	310.15	
1778	177.54	310.15	310.15	310.15	
1779	177.64	310.15	310.15	310.15	
1780	177.74	310.15	310.15	310.15	
1781	177.84	310.15	310.15	310.15	
1782	177.94	310.15	310.15	310.15	
1783	178.04	310.15	310.15	310.15	
1784	178.14	310.15	310.15	310.15	
1785	178.24	310.15	310.15	310.15	
1786	178.34	310.15	310.15	310.15	
1787	178.44	310.15	310.15	310.15	
1788	178.54	310.15	310.15	310.15	
1789	178.64	310.15	310.15	310.15	
1790	178.74	310.15	310.15	310.15	
1791	178.84	310.15	310.15	310.15	
1792	178.94	310.15	310.15	310.15	
1793	179.04	310.15	310.15	310.15	
1794	179.14	310.15	310.15	310.15	
1795	179.24	310.15	310.15	310.15	
1796	179.34	310.15	310.15	310.15	
1797	179.44	310.15	310.15	310.15	
1798	179.54	310.15	310.15	310.15	
1799	179.64	310.15	310.15	310.15	
1800	179.74	310.15	310.15	310.15	
1801	179.84	310.15	310.15	310.15	
1802	179.94	310.15	310.15	310.15	
1803	180.04	310.15	310.15	310.15	
1804	180.14	310.15	310.15	310.15	
1805	180.24	310.15	310.15	310.15	
1806	180.34	310.15	310.15	310.15	
1807	180.44	310.15	310.15	310.15	
1808	180.54	310.15	310.15	310.15	
1809	180.64	310.15	310.15	310.15	
1810	180.74	310.15	310.15	310.15	
1811	180.84	310.15	310.15	310.15	
1812	180.94	310.15	310.15	310.15	
1813	181.04	310.15	310.15	310.15	
1814	181.14	310.15	310.15	310.15	
1815	181.24	310.15	310.15	310.15	
1816	181.34	310.15	310.15	310.15	
1817	181.44	310.15	310.15	310.15	
1818	181.54	310.15	310.15	310.15	
1819	181.64	310.15	310.15	310.15	
1820	181.74	310.15	310.15	310.15	
1821	181.84	310.15	310.15	310.15	
1822	181.94	310.15	310.15	310.15	
1823	182.04	310.15	310.15	310.15	
1824	182.14	310.15	310.15	310.15	
1825	182.24	310.15	310.15	310.15	
1826	182.34	310.15	310.15	310.15	
1827	182.44	310.15	310.15	310.15	
1828	182.54	310.15	310.15	310.15	
1829	182.64	310.15	310.15	310.15	
1830	182.74	310.15	310.15	310.15	
1831	182.84	310.15	310.15	310.15	
1832	182.94	310.15	310.15	310.15	
1833	183.04	310.15	310.15	310.15	
1834	183.14	310.15	310.15	310.15	
1835	183.24	310.15	310.15	310.15	
1836	183.34	310.15	310.15	310.15	
1837	183.44	310.15	310.15	310.15	
1838	183.54	310.15	310.15	310.15	
1839	183.64	310.15	310.15	310.15	
1840	183.74	310.15	310.15	310.15	
1841	183.84	310.15	310.15	310.15	
1842	183.94	310.15	310.15	310.15	
1843	184.04	310.15	310.15	310.15	
1844	184.14	310.15	310.15	310.15	
1845	184.24	310.15	310.15	310.15	
1846	184.34	310.15	310.15	310.15	
1847	184.44	310.15	310.15	310.15	
1848	184.54	310.15	310.15	310.15	
1849	184.64	310.15	310.15	310.15	
1850	184.74	310.15	310.15	310.15	
1851	184.84	310.15	310.15	310.15	
1852	184.94	310.15	310.15	310.15	
1853	185.04	310.15	310.15	310.15	
1854	185.14	310.15	310.15	310.15	
1855	185.24	310.15	310.15	310.15	
1856	185.34	310.15	310.15	310.15	
1857	185.44	310.15	310.15	310.15	
1858	185.54	310.15	310.15	310.15	
1859	185.64	310.15	310.15	310.15	
1860	185.74	310.15	310.15	310.15	
1861	185.84	310.15	310.15	310.15	
1862	185.94	310.15	310.15	310.15	
1863	186.04	310.15	310.15	310.15	
1864	186.14	310.15	310.15	310.15	
1865	186.24	310.15	310.15	310.15	
1866	186.34	310.15	310.15	310.15	
1867	186.44	310.15	310.15	310.15	
1868	186.54	310.15	310.15	310.15	
1869	186.64	310.15	310.15	310.15	
1870	186.74	310.15	310.15	310.15	
1871	186.84	310.15	310.15	310.15	
1872	186.94	310.15	310.15	310.15	
1873	187.04	310.15	310.15	310.15	
1874	187.14	310.15	310.15	310.15	
1875	187.24	310.15	310.15	310.15	
1876	187.34	310.15	310.15	310.15	
1877	187.44	310.15	310.15	310.15	
1878	187.54	310.15	310.15	310.15	
1879	187.64	310.15	310.15	310.15	
1880	187.74	310.15	310.15	310.15	
1881	187.84	310.15	310.15	310.15	
1882	187.94	310.15	310.15	310.15	
1883	188.04	310.15	310.15	310.15	
1884	188.14	310.15	310.15	310.15	
1885	188.24	310.15	310.15	310.15	
1886	188.34	310.15	310.15	310.15	
1887	188.44	310.15	310.15	310.15	
1888	188.54	310.15	310.15	310.15	
1889	188.64	310.15	310.15	310.15	
1890	188.74	310.15	310.15	310.15	
1891	188.84	310.15	310.15	310.15	
1892	188.94	310.15	310.15	310.15	
1893	189.04	310.15	310.15	310.15	
1894	189.14	310.15	310.15	310.15	
1895	189.24	310.15	310.15	310.15	
1896	189.34	310.15	310.15	310.15	
1897	189.44	310.15	310.15	310.15	
1898	189.54	310.15	310.15	310.15	
1899	189.64	310.15	310.15	310.15	
1900	189.74	310.15	310.15	310.15	
1901	189.84	310.15	310.15	310.15	
1902	189.94	310.15	310.15	310.15	
1903	190.04	310.15	310.15	310.15	
1904	190.14	310.15	310.15	310.15	
1905	190.24	310.15	310.15	310.15	
1906	190.34	310.15	310.15	310.15	
1907	190.44	310.15	310.15	310.15	
1908	190.54	310.15	310.15	310.15	
1909	190.64	310.15	310.15	310.15	
1910	190.74	310.15	310.15	310.15	
1911	190.84	310.15	310.15	310.15	
1912	190.94	310.15	310.15	310.15	
1913	191.04	310.15	310.15	310.15	
1914	191.14	310.15	310.15	310.15	
1915	191.24	310.15	310.15	310.15	
1916	191.34	310.15	310.15	310.15	
1917	191.44	310.15	310.15	310.15	
1918	191.54	310.15	310.15	310.15	
1919	191.64	310.15	310.15	310.15	
1920	191.74	310.15	310.15	310.15	
1921	191.84	310.15	310.15	310.15	
1922	191.94	310.15	310.15	310.15	
1923	192.04	310.15	310.15	310.15	
1924	192.14	310.15	310.15	310.15	
1925	192.24	310.15	310.15	310.15	
1926	192.34	310.15	310.15	310.15	
1927	192.44	310.15	310.15	310.15	
1928	192.54	310.15	310.15	310.15	
1929	192.64	310.15	310.15	310.15	
1930	192.74	310.15	310.15	310.15	
1931	192.84	310.15	310.15	310.15	
1932	192.94	310.15	310.15	310.15	
1933	193.04	310.15	310.15	310.15	
1934	193.14	310.15	310.15	310.15	
1935	193.24	310.15	310.15	310.15	
1936	193.34	310.15	310.15	310.15	
1937	193.44	310.15	310.15	310.15	
1938	193.54	310.15	310.15	310.15	
1939	193.64	310.15	310.15	310.15	
1940	193.74	310.15	310.15	310.15	
1941	193.84	310.15	310.15	310.15	
1942	193.94	310.15	310.15	310.15	
1943	194.04	310.15	310.15	310.15	
1944	194.14	310.15	310.15	310.15	
1945	194.24	310.15	310.15	310.15	
1946	194.34	310.15	310.15	310.15	
1947	194.44	310.15	310.15	310.15	
1948	194.54	310.15	310.15	310.15	
1949	194.64	310.15	310.15	310.15	
1950	194.74	310.15	310.15	310.15	
1951	194.84	310.15	310.15	310.15	
1952	194.94	310.15	310.15	310.15	
1953	195.04	310.15	310.15	310.15	
1954	195.14	310.15	310.15	310.15	
1955	195.24	310.15	310.15	310.15	
1956	195.34	310.15	310.15	310.15	
1957	195.44	310.15	310.15	310.15	
1958	195.54	310.15	310.15	310.15	
1959	195.64	310.15	310.15	310.15	
1960	195.74	310.15	310.15	310.15	
1961	195.84	310.15	310.15	310.15	
1962	195.94	310.15	310.15	310.15	
1963	196.04	310.15	310.15	310.15	
1964	196.14	310.15	310.15	310.15	
1965	196.24	310.15	310.15	310.15	
1966	196.34	310.15	310.15	310.15	
1967	196.44	310.15	310.15	310.15	
1968	196.54	310.15	310.15	310.15	
1969	196.64	310.15	310.15	310.15	
1970	196.74	310.15	310.15	310.15	
1971	196.84	310.15	310.15	310.15	
1972	196.94	310.15	310.15	310.15	
1973	197.04	310.15	310.15	310.15	
1974	197.14	310.15	310.15	310.15	
1975	197.24	310.15	310.15	310.15	
1976	197.34	310.15	310.15	310.15	
1977	197.44	310.15	310.15	310.15	
1978	197.54	310.15	310.15	310.15	
1979	197.64	310.15	310.15	310.15	
1980	197.74	310.15	310.15	310.15	
1981	197.84	310.15	310.15	310.15	
1982	197.94	310.15	310.15	310.15	
1983	198.04	310.15	310.15	310.15	
1984	198.14	310.15	310.15	310.15	
1985	198.24	310.15	310.15	310.15	
1986	198.34	310.15	310.15	310.15	
1987	198.44	310.15	310.15	310.15	
1988	198.54	310.15	310.15	310.15	
1989	198.64	310.15	310.15	310.15	
1990	198.74	310.15	310.15	310.15	
1991	198.84	310.15	310.15	310.15	
1992	198.94	310.15	310.15	310.15	
1993	199.04	310.15	310.15	310.15	
1994	199.14	310.15	310.15	310.15	
1995	199.24	310.15	310.15	310.15	
1996	199.34	310.15	310.15	310.15	
1997	199.44	310.15	310.15	310.15	
1998	199.54	310.15	310.15	310.15	
1999	199.64	310.15	310.15	310.15	
2000	199.74	310.15	310.15	310.15	
2001	199.84	310.15	310.15	310.15	
2002	199.94	310.15	310.15	310.15	
2003	200.04	310.15	310.15	310.15	
2004	200.14	310.15	310.15	310.15	
2005	200.24	310.15	310.15	310.15	
2006	200.34	310.15	310.15	310.15	
2007	200.44	310.15	310.15	310.15	
2008	200.54	310.15	310.15	310.15	
2009	200.64	310.15	310.15	310.15	
2010	200.74	310.15	310.15	310.15	
2011	200.84	310.15	310.15	310.15	
2012	200.94	310.15	310.15	310.15	
2013	201.04	310.15	310.15	310.15	
2014	201.14	310.15	310.15	310.15	
2015	201.24	310.15	310.15	310.15	
2016	201.34	310.15	310.15	310.15	
2017	201.44	310.15	310.15	310.15	
2018	201.54	310.15	310.15	310.15	
2019	201.64	310.15	310.15	310.15	
2020	201.74	310.15	310.15	310.15	
2021	201.84	310.15	310.15	310.15	
2022	201.94	310.15	310.15	310.15	
2023	202.04	310.15	310.15	310.15	
2024	202.14	310.15	310.15	310.15	
2025	202.24	310.15	310.15	310.15	
2026	202.34	310.15	310.15	310.15	
2027	202.44	310.15	310.15	310.15	
2028	202.54	310.15	310.15	310.15	
2029	202.64	310.15	310.15	310.15	
2030	202.74	310.15	310.15	310.15	
2031	202.84	310.15	310.15	310.15	
2032	202.94	310.15	310.15	310.15	
2033	203.04	310.15	310.15	310.15	
2034	203.14	310.15	310.15	310.15	
2035	203.24	310.15	310.15	310.15	
2036	203.34	310.15	310.15	310.15	
2037	203.44	310.15	310.15	310.15	
2038	203.54	310.15	310.15	310.15	
2039	203.64	310.15	310.15	310.15	
2040	203.74	310.15	310.15	310.15	
2041	203.84	310.15	310.15	310.15	
2042	203.94	310.15	310.15	310.15	
2043	204.04	310.15	310.15	310.15	
2044	204.14	310.15	310.15	310.15	
2045	204.24	310.15	310.15	310.15	
2046	204.34	310.15	310.15	310.15	
2047	204.44	310.15	310.15	310.15	
2048	204.54	310.15	310.15	310.15	
2049	204.64	310.15	310.15	310.15	
2050	204.74	310.15	310.15	310.15	
2051	204.84	310.15	310.15	310.15	
2052	204.94	310.15	310.15	310.15	
2053	205.04	310.15	310.15	310.15	
2054	205.14	310.15	310.15	310.15	
2055	205.24	310.15	310.15	310.15	
2056	205.34	310.15	310.15	310.15	
2057	205.44	310.15	310.15	310.15	
2058	205.54	310.15	310.15	310.15	
2059	205.64	310.15	310.15	310.15	
2060	205.74	310.15	310.15	310.15	
2061	205.84	310.15	310.15	310.15	
2062	205.94	310.15	310.15	310.15	
2063	206.04	310.15	310.15	310.15	
2064	206.14	310.15	310.15	310.15	
2065	206.24	310.15	310.15	310.15	
2066	206.34	310.15	310.15	310.15	
2067	206.44	310.15	310.15	310.15	
2068	206.54	310.15	310.15	310.15	
2069	206.64	310.15	310.15	310.15	
2070	206.74	310.15	310.15	310.15	
2071	206.84	310.15	310.15	310.15	
2072	206.94	310.15	310.15	310.15	
2073	207.04	310.15	310.15	310.15	
2074	207.14	310.15	310.15	310.15	
2075	207.24	310.15	310.15	310.15	
2076	207.34	310.15	310.15	310.15	
2077	207.44	310.15	310.15	310.15	
2078	207.54	310.15	310.15	310.15	
2079	207.64	310.15	310.15	310.15	
2080	207.74	310.15	310.15	310.15	
2081	207.84	310.15	310.15	310.15	
2082	207.94	310.15	310.15	310.15	
2083	208.04	310.15	310.15	310.15	
2084	208.14	310.15	310.15	310.15	
2085	208.24	310.15	310.15	310.15	
2086	208.34	310.15	310.15	310.15	
2087	208.44	310.15	310.15	310.15	
2088	208.54	310.15	310.15	310.15	
2089	208.64	310.15	310.15	310.15	
2090	208.74	310.15	310.15	310.15	
2091	208.84	310.15	310.15	310.15	
2092	208.94	310.15	310.15	310.15	
2093	209.04	310.15	310.15	310.15	
2094	209.14	310.15	310.15	310.15	
2095	209.24	310.15	310.15	310.15	
2096	209.34	310.15	310.15	310.15	
2097	209.44	310.15	310.15	310.15	
2098	209.54	310.15	310.15	310.15	
2099	209.64	310.15	310.15	310.15	
2100	209.74	310.15	310.15	310.15	
2101	209.84	310.15	310.15	310.15	
2102	209.94	310.15	310.15	310.15	
2103	210.04	310.15	310.15	310.15	
2104	210.14	310.15	310.15	310.15	
2105	210.24	310.15	310.15	310.15	
2106	210.34	310.15	310.15	310.15	
2107	210.44	310.15	310.15	310.15	
2108	210.54	310.15	310.15	310.15	
2109	210.64	310.15	310.15	310.15	
2110	210.74	310.15	310.15	310.15	
2111	210.84	310.15	310.15	310.15	
2112	210.94	310.15	310.15	310.15	
2113	211.04	310.15	310.15	310.15	
2114	211.14	310.15	310.15	310.15	
2115	211.24	310.15	310.15	310.15	
2116	211.34	310.15	310.15	310.15	
2117	211.44	310.15	310.15	310.15	
2118	211.54	310.15	310.15	310.15	
2119	211.64	310.15	310.15	310.15	
2120	211.74	310.15	310.15	310.15	
2121	211.84	310.15	310.15	310.15	
2122	211.94	310.15	310.15	310.15	
2123	212.04	310.15	310.15	310.15	
2124	212.14	310.15	310.15	310.15	
2125	212.24	310.15	310.15	310.15	
2126	212.34	310.15	310.15	310.15	
2127	212.44	310.15	310.15	310.15	
2128	212.54	310.15	310.15	310.15	
2129	212.64	310.15	310.15	310.15	
2130	212.74	310.15	310.15	310.15	
2131	212.84	310.15	310.15	310.15	
2132	212.94	310.15	310.15	310.15	
2133	213.04	310.15	310.15	310.15	
2134	213.14	310.15	310.15	310.15	
2135	213.24	310.15	310.15	310.15	
2136	213.34	310.15	310.15	310.15	
2137	213.44	310.15	310.15	310.15	
2138	213.54	310.15	310.15	310.15	
2139	213.64	310.15	310.15	310.15	
2140	213.74	310.15	310.15	310.15	
2141	213.84	310.15	310.15	310.15	
2142	213.94	310.15	310.15	310.15	
2143	214.04	310.15	310.15	310.15	
2144	214.14	310.15	310.15	310.15	
2145	214.24	310.15	310.15	310.15	
2146	214.34	310.15	310.15	310.15	
2147	214.44	310.15	310.15	310.15	
2148	214.54	310.15	310.15	310.15	
2149	214.64	310.15	310.15	310.15	
2150	214.74	310.15	310.15	310.15	
2151	214.84	310.15	310.15	310.15	
2152	214.94	310.15	310.15	310.15	
2153	215.04	310.15	310.15	310.15	
2154	215.14	310.15	310.15	310.15	
2155	215.24	310.15	310.15	310.15	
2156	215.34	310.15	310.15	310.15	
2157	215.44	310.15	310.15	310.15	
2158	215.54	310.15	310.15	310.15	
2159	215.64	310.15	310.15	310.15	
2160	215.74	310.15	310.15	310.15	
2161	215.84	310.15	310.15	310.15	
2162	215.94	310.15	310.15	310.15	
2163	216.04	310.15	310.15	310.15	
