Time [s]	Epidermis	Dermis	Fat
112.54	305.41	306.97	310.15
112.64	305.4	306.97	310.15
112.74	305.4	306.97	310.15
112.84	305.4	306.96	310.15
112.94	305.39	306.96	310.15
113.04	305.39	306.96	310.15
113.14	305.39	306.96	310.15
113.24	305.38	306.95	310.15
113.34	305.38	306.95	310.15
113.44	305.38	306.95	310.15
113.54	305.38	306.94	310.15
113.64	305.37	306.94	310.15
113.74	305.37	306.94	310.15
113.84	305.37	306.94	310.15
113.94	305.36	306.93	310.15
114.04	305.36	306.93	310.15
114.14	305.36	306.93	310.15
114.24	305.35	306.92	310.15
114.34	305.35	306.92	310.15
114.44	305.35	306.92	310.15
114.54	305.34	306.92	310.15
114.64	305.34	306.91	310.15
114.74	305.34	306.91	310.15
114.84	305.34	306.91	310.15
114.94	305.33	306.9	310.15
115.04	305.33	306.9	310.15
115.14	305.33	306.9	310.15
115.24	305.32	306.9	310.15
115.34	305.32	306.89	310.15
115.44	305.32	306.89	310.15
115.54	305.31	306.89	310.15
115.64	305.31	306.88	310.15
115.74	305.31	306.88	310.15
115.84	305.31	306.88	310.15
115.94	305.3	306.88	310.15
116.04	305.3	306.87	310.15
116.14	305.3	306.87	310.15
116.24	305.29	306.87	310.15
116.34	305.29	306.86	310.15
116.44	305.29	306.86	310.15
116.54	305.28	306.86	310.15
116.64	305.28	306.86	310.15
116.74	305.28	306.85	310.15
116.84	305.28	306.85	310.15
116.94	305.27	306.85	310.15
117.04	305.27	306.84	310.15
117.14	305.27	306.84	310.15
117.24	305.26	306.84	310.15
117.34	305.26	306.84	310.15
117.44	305.26	306.83	310.15
117.54	305.25	306.83	310.15
117.64	305.25	306.83	310.15
117.74	305.25	306.82	310.15
117.84	305.24	306.82	310.15
117.94	305.24	306.82	310.15
118.04	305.24	306.82	310.15
118.14	305.24	306.81	310.15
118.24	305.23	306.81	310.15
118.34	305.23	306.81	310.15
118.44	305.23	306.8	310.15
118.54	305.22	306.8	310.15
118.64	305.22	306.8	310.15
118.74	305.22	306.8	310.15
118.84	305.21	306.79	310.15
118.94	305.21	306.79	310.15
119.04	305.21	306.79	310.15
119.14	305.21	306.78	310.15
119.24	305.2	306.78	310.15
119.34	305.2	306.78	310.15
119.44	305.2	306.78	310.15
119.54	305.19	306.77	310.15
119.64	305.19	306.77	310.15
119.74	305.19	306.77	310.15
119.84	305.19	306.76	310.15
119.94	305.18	306.76	310.15
120.04	305.18	306.76	310.15
120.14	305.18	306.76	310.15
120.24	305.17	306.75	310.15
120.34	305.17	306.75	310.15
120.44	305.17	306.75	310.15
120.54	305.16	306.74	310.15
120.64	305.16	306.74	310.15
120.74	305.16	306.74	310.15
120.84	305.16	306.74	310.15
120.94	305.15	306.73	310.15
121.04	305.15	306.73	310.15
121.14	305.15	306.73	310.15
121.24	305.14	306.72	310.15
121.34	305.14	306.72	310.15
121.44	305.14	306.72	310.15
121.54	305.13	306.72	310.15
121.64	305.13	306.71	310.15
121.74	305.13	306.71	310.15
121.84	305.13	306.71	310.15
121.94	305.12	306.71	310.15
122.04	305.12	306.7	310.15
122.14	305.12	306.7	310.15
122.24	305.11	306.7	310.15
122.34	305.11	306.69	310.15
122.44	305.11	306.69	310.15
122.54	305.11	306.69	310.15
122.64	305.1	306.69	310.15
122.74	305.1	306.68	310.15
122.84	305.1	306.68	310.15
122.94	305.09	306.68	310.15
123.04	305.09	306.67	310.15
123.14	305.09	306.67	310.15
123.24	305.08	306.67	310.15
123.34	305.08	306.67	310.15
123.44	305.08	306.66	310.15
123.54	305.08	306.66	310.15
123.64	305.07	306.66	310.15
123.74	305.07	306.65	310.15
123.84	305.07	306.65	310.15
123.94	305.06	306.65	310.15
124.04	305.06	306.65	310.15
124.14	305.06	306.64	310.15
124.24	305.06	306.64	310.15
124.34	305.05	306.64	310.15
124.44	305.05	306.64	310.15
124.54	305.05	306.63	310.15
124.64	305.04	306.63	310.15
124.74	305.04	306.63	310.15
124.84	305.04	306.62	310.15
124.94	305.03	306.62	310.15
125.04	305.03	306.62	310.15
125.14	305.03	306.62	310.15
125.24	305.03	306.61	310.15
125.34	305.02	306.61	310.15
125.44	305.02	306.61	310.15
125.54	305.02	306.6	310.15
125.64	305.01	306.6	310.15
125.74	305.01	306.6	310.15
125.84	305.01	306.6	310.15
125.94	305.01	306.59	310.15
126.04	305	306.59	310.15
126.14	305	306.59	310.15
126.24	305	306.59	310.15
126.34	304.99	306.58	310.15
126.44	304.99	306.58	310.15
126.54	304.99	306.58	310.15
126.64	304.99	306.57	310.15
126.74	304.98	306.57	310.15
126.84	304.98	306.57	310.15
126.94	304.98	306.57	310.15
127.04	304.97	306.56	310.15
127.14	304.97	306.56	310.15
127.24	304.97	306.56	310.15
127.34	304.97	306.55	310.15
127.44	304.96	306.55	310.15
127.54	304.96	306.55	310.15
127.64	304.96	306.55	310.15
127.74	304.95	306.54	310.15
127.84	304.95	306.54	310.15
127.94	304.95	306.54	310.15
128.04	304.94	306.54	310.15
128.14	304.94	306.53	310.15
128.24	304.94	306.53	310.15
128.34	304.94	306.53	310.15
128.44	304.93	306.52	310.15
128.54	304.93	306.52	310.15
128.64	304.93	306.52	310.15
128.74	304.92	306.52	310.15
128.84	304.92	306.51	310.15
128.94	304.92	306.51	310.15
129.04	304.92	306.51	310.15
129.14	304.91	306.51	310.15
129.24	304.91	306.5	310.15
129.34	304.91	306.5	310.15
129.44	304.9	306.5	310.15
129.54	304.9	306.49	310.15
129.64	304.9	306.49	310.15
129.74	304.9	306.49	310.15
129.84	304.89	306.49	310.15
129.94	304.89	306.48	310.15
130.04	304.89	306.48	310.15
130.14	304.88	306.48	310.15
130.24	304.88	306.48	310.15
130.34	304.88	306.47	310.15
130.44	304.88	306.47	310.15
130.54	304.87	306.47	310.15
130.64	304.87	306.46	310.15
130.74	304.87	306.46	310.15
130.84	304.86	306.46	310.15
130.94	304.86	306.46	310.15
131.04	304.86	306.45	310.15
131.14	304.86	306.45	310.15
131.24	304.85	306.45	310.15
131.34	304.85	306.45	310.15
131.44	304.85	306.44	310.15
131.54	304.84	306.44	310.15
131.64	304.84	306.44	310.15
131.74	304.84	306.43	310.15
131.84	304.84	306.43	310.15
131.94	304.83	306.43	310.15
132.04	304.83	306.43	310.15
132.14	304.83	306.42	310.15
132.24	304.82	306.42	310.15
132.34	304.82	306.42	310.15
132.44	304.82	306.42	310.15
132.54	304.82	306.41	310.15
132.64	304.81	306.41	310.15
132.74	304.81	306.41	310.15
132.84	304.81	306.4	310.15
132.94	304.8	306.4	310.15
133.04	304.8	306.4	310.15
133.14	304.8	306.4	310.15
133.24	304.8	306.39	310.15
133.34	304.79	306.39	310.15
133.44	304.79	306.39	310.15
133.54	304.79	306.39	310.15
133.64	304.78	306.38	310.15
133.74	304.78	306.38	310.15
133.84	304.78	306.38	310.15
133.94	304.78	306.37	310.15
134.04	304.77	306.37	310.15
134.14	304.77	306.37	310.15
134.24	304.77	306.37	310.15
134.34	304.77	306.36	310.15
134.44	304.76	306.36	310.15
134.54	304.76	306.36	310.15
134.64	304.76	306.36	310.15
134.74	304.75	306.35	310.15
134.84	304.75	306.35	310.15
134.94	304.75	306.35	310.15
135.04	304.75	306.34	310.15
135.14	304.74	306.34	310.15
135.24	304.74	306.34	310.15
135.34	304.74	306.34	310.15
135.44	304.73	306.33	310.15
135.54	304.73	306.33	310.15
135.64	304.73	306.33	310.15
135.74	304.73	306.33	310.15
135.84	304.72	306.32	310.15
135.94	304.72	306.32	310.15
136.04	304.72	306.32	310.15
136.14	304.71	306.32	310.15
136.24	304.71	306.31	310.15
136.34	304.71	306.31	310.15
136.44	304.71	306.31	310.15
136.54	304.7	306.3	310.15
136.64	304.7	306.3	310.15
136.74	304.7	306.3	310.15
136.84	304.69	306.3	310.15
136.94	304.69	306.29	310.15
137.04	304.69	306.29	310.15
137.14	304.69	306.29	310.15
137.24	304.68	306.29	310.15
137.34	304.68	306.28	310.15
137.44	304.68	306.28	310.15
137.54	304.68	306.28	310.15
137.64	304.67	306.28	310.15
137.74	304.67	306.27	310.15
137.84	304.67	306.27	310.15
137.94	304.66	306.27	310.15
138.04	304.66	306.26	310.15
138.14	304.66	306.26	310.15
138.24	304.66	306.26	310.15
138.34	304.65	306.26	310.15
138.44	304.65	306.25	310.15
138.54	304.65	306.25	310.15
138.64	304.64	306.25	310.15
138.74	304.64	306.25	310.15
138.84	304.64	306.24	310.15
138.94	304.64	306.24	310.15
139.04	304.63	306.24	310.15
139.14	304.63	306.24	310.15
139.24	304.63	306.23	310.15
139.34	304.63	306.23	310.15
139.44	304.62	306.23	310.15
139.54	304.62	306.22	310.15
139.64	304.62	306.22	310.15
139.74	304.61	306.22	310.15
139.84	304.61	306.22	310.15
139.94	304.61	306.21	310.15
140.04	304.61	306.21	310.15
140.14	304.6	306.21	310.15
140.24	304.6	306.21	310.15
140.34	304.6	306.2	310.15
140.44	304.59	306.2	310.15
140.54	304.59	306.2	310.15
140.64	304.59	306.2	310.15
140.74	304.59	306.19	310.15
140.84	304.58	306.19	310.15
140.94	304.58	306.19	310.15
141.04	304.58	306.18	310.15
141.14	304.58	306.18	310.15
141.24	304.57	306.18	310.15
141.34	304.57	306.18	310.15
141.44	304.57	306.17	310.15
141.54	304.56	306.17	310.15
141.64	304.56	306.17	310.15
141.74	304.56	306.17	310.15
141.84	304.56	306.16	310.15
141.94	304.55	306.16	310.15
142.04	304.55	306.16	310.15
142.14	304.55	306.16	310.15
142.24	304.55	306.15	310.15
142.34	304.54	306.15	310.15
142.44	304.54	306.15	310.15
142.54	304.54	306.15	310.15
142.64	304.53	306.14	310.15
142.74	304.53	306.14	310.15
142.84	304.53	306.14	310.15
142.94	304.53	306.13	310.15
143.04	304.52	306.13	310.15
143.14	304.52	306.13	310.15
143.24	304.52	306.13	310.15
143.34	304.52	306.12	310.15
143.44	304.51	306.12	310.15
143.54	304.51	306.12	310.15
143.64	304.51	306.12	310.15
143.74	304.5	306.11	310.15
143.84	304.5	306.11	310.15
143.94	304.5	306.11	310.15
144.04	304.5	306.11	310.15
144.14	304.49	306.1	310.15
144.24	304.49	306.1	310.15
144.34	304.49	306.1	310.15
144.44	304.49	306.1	310.15
144.54	304.48	306.09	310.15
144.64	304.48	306.09	310.15
144.74	304.48	306.09	310.15
144.84	304.47	306.08	310.15
144.94	304.47	306.08	310.15
145.04	304.47	306.08	310.15
145.14	304.47	306.08	310.15
145.24	304.46	306.07	310.15
145.34	304.46	306.07	310.15
145.44	304.46	306.07	310.15
145.54	304.46	306.07	310.15
145.64	304.45	306.06	310.15
145.74	304.45	306.06	310.15
145.84	304.45	306.06	310.15
145.94	304.44	306.06	310.15
146.04	304.44	306.05	310.15
146.14	304.44	306.05	310.15
146.24	304.44	306.05	310.15
146.34	304.43	306.05	310.15
146.44	304.43	306.04	310.15
146.54	304.43	306.04	310.15
146.64	304.43	306.04	310.15
146.74	304.42	306.04	310.15
146.84	304.42	306.03	310.15
146.94	304.42	306.03	310.15
147.04	304.41	306.03	310.15
147.14	304.41	306.02	310.15
147.24	304.41	306.02	310.15
147.34	304.41	306.02	310.15
147.44	304.4	306.02	310.15
147.54	304.4	306.01	310.15
147.64	304.4	306.01	310.15
147.74	304.4	306.01	310.15
147.84	304.39	306.01	310.15
147.94	304.39	306	310.15
148.04	304.39	306	310.15
148.14	304.39	306	310.15
148.24	304.38	306	310.15
148.34	304.38	305.99	310.15
148.44	304.38	305.99	310.15
148.54	304.37	305.99	310.15
148.64	304.37	305.99	310.15
148.74	304.37	305.98	310.15
148.84	304.37	305.98	310.15
148.94	304.36	305.98	310.15
149.04	304.36	305.98	310.15
149.14	304.36	305.97	310.15
149.24	304.36	305.97	310.15
149.34	304.35	305.97	310.15
149.44	304.35	305.97	310.15
149.54	304.35	305.96	310.15
149.64	304.35	305.96	310.15
149.74	304.34	305.96	310.15
149.84	304.34	305.96	310.15
149.94	304.34	305.95	310.15
150.04	304.33	305.95	310.15
150.14	304.33	305.95	310.15
150.24	304.33	305.94	310.15
150.34	304.33	305.94	310.15
150.44	304.32	305.94	310.15
150.54	304.32	305.94	310.15
150.64	304.32	305.93	310.15
150.74	304.32	305.93	310.15
150.84	304.31	305.93	310.15
150.94	304.31	305.93	310.15
151.04	304.31	305.92	310.15
151.14	304.31	305.92	310.15
151.24	304.3	305.92	310.15
151.34	304.3	305.92	310.15
151.44	304.3	305.91	310.15
151.54	304.29	305.91	310.15
151.64	304.29	305.91	310.15
151.74	304.29	305.91	310.15
151.84	304.29	305.9	310.15
151.94	304.28	305.9	310.15
152.04	304.28	305.9	310.15
152.14	304.28	305.9	310.15
152.24	304.28	305.89	310.15
152.34	304.27	305.89	310.15
152.44	304.27	305.89	310.15
152.54	304.27	305.89	310.15
152.64	304.27	305.88	310.15
152.74	304.26	305.88	310.15
152.84	304.26	305.88	310.15
152.94	304.26	305.88	310.15
153.04	304.25	305.87	310.15
153.14	304.25	305.87	310.15
153.24	304.25	305.87	310.15
153.34	304.25	305.87	310.15
153.44	304.24	305.86	310.15
153.54	304.24	305.86	310.15
153.64	304.24	305.86	310.15
153.74	304.24	305.86	310.15
153.84	304.23	305.85	310.15
153.94	304.23	305.85	310.15
154.04	304.23	305.85	310.15
154.14	304.23	305.85	310.15
154.24	304.22	305.84	310.15
154.34	304.22	305.84	310.15
154.44	304.22	305.84	310.15
154.54	304.22	305.83	310.15
154.64	304.21	305.83	310.15
154.74	304.21	305.83	310.15
154.84	304.21	305.83	310.15
154.94	304.2	305.82	310.15
155.04	304.2	305.82	310.15
155.14	304.2	305.82	310.15
155.24	304.2	305.82	310.15
155.34	304.19	305.81	310.15
155.44	304.19	305.81	310.15
155.54	304.19	305.81	310.15
155.64	304.19	305.81	310.15
155.74	304.18	305.8	310.15
155.84	304.18	305.8	310.15
155.94	304.18	305.8	310.15
156.04	304.18	305.8	310.15
156.14	304.17	305.79	310.15
156.24	304.17	305.79	310.15
156.34	304.17	305.79	310.15
156.44	304.17	305.79	310.15
156.54	304.16	305.78	310.15
156.64	304.16	305.78	310.15
156.74	304.16	305.78	310.15
156.84	304.16	305.78	310.15
156.94	304.15	305.77	310.15
157.04	304.15	305.77	310.15
157.14	304.15	305.77	310.15
157.24	304.14	305.77	310.15
157.34	304.14	305.76	310.15
157.44	304.14	305.76	310.15
157.54	304.14	305.76	310.15
157.64	304.13	305.76	310.15
157.74	304.13	305.75	310.15
157.84	304.13	305.75	310.15
157.94	304.13	305.75	310.15
158.04	304.12	305.75	310.15
158.14	304.12	305.74	310.15
158.24	304.12	305.74	310.15
158.34	304.12	305.74	310.15
158.44	304.11	305.74	310.15
158.54	304.11	305.73	310.15
158.64	304.11	305.73	310.15
158.74	304.11	305.73	310.15
158.84	304.1	305.73	310.15
158.94	304.1	305.72	310.15
159.04	304.1	305.72	310.15
159.14	304.1	305.72	310.15
159.24	304.09	305.72	310.15
159.34	304.09	305.71	310.15
159.44	304.09	305.71	310.15
159.54	304.09	305.71	310.15
159.64	304.08	305.71	310.15
159.74	304.08	305.7	310.15
159.84	304.08	305.7	310.15
159.94	304.07	305.7	310.15
160.04	304.07	305.7	310.15
160.14	304.07	305.69	310.15
160.24	304.07	305.69	310.15
160.34	304.06	305.69	310.15
160.44	304.06	305.69	310.15
160.54	304.06	305.68	310.15
160.64	304.06	305.68	310.15
160.74	304.05	305.68	310.15
160.84	304.05	305.68	310.15
160.94	304.05	305.67	310.15
161.04	304.05	305.67	310.15
161.14	304.04	305.67	310.15
161.24	304.04	305.67	310.15
161.34	304.04	305.66	310.15
161.44	304.04	305.66	310.15
161.54	304.03	305.66	310.15
161.64	304.03	305.66	310.15
161.74	304.03	305.65	310.15
161.84	304.03	305.65	310.15
161.94	304.02	305.65	310.15
162.04	304.02	305.65	310.15
162.14	304.02	305.64	310.15
162.24	304.02	305.64	310.15
162.34	304.01	305.64	310.15
162.44	304.01	305.64	310.15
162.54	304.01	305.63	310.15
162.64	304.01	305.63	310.15
162.74	304	305.63	310.15
162.84	304	305.63	310.15
162.94	304	305.62	310.15
163.04	304	305.62	310.15
163.14	303.99	305.62	310.15
163.24	303.99	305.62	310.15
163.34	303.99	305.61	310.15
163.44	303.98	305.61	310.15
163.54	303.98	305.61	310.15
163.64	303.98	305.61	310.15
163.74	303.98	305.6	310.15
163.84	303.97	305.6	310.15
163.94	303.97	305.6	310.15
164.04	303.97	305.6	310.15
164.14	303.97	305.59	310.15
164.24	303.96	305.59	310.15
164.34	303.96	305.59	310.15
164.44	303.96	305.59	310.15
164.54	303.96	305.58	310.15
164.64	303.95	305.58	310.15
164.74	303.95	305.58	310.15
164.84	303.95	305.58	310.15
164.94	303.95	305.57	310.15
165.04	303.94	305.57	310.15
165.14	303.94	305.57	310.15
165.24	303.94	305.57	310.15
165.34	303.94	305.56	310.15
165.44	303.93	305.56	310.15
165.54	303.93	305.56	310.15
165.64	303.93	305.56	310.15
165.74	303.93	305.56	310.15
165.84	303.92	305.55	310.15
165.94	303.92	305.55	310.15
166.04	303.92	305.55	310.15
166.14	303.92	305.55	310.15
166.24	303.91	305.54	310.15
166.34	303.91	305.54	310.15
166.44	303.91	305.54	310.15
166.54	303.91	305.54	310.15
166.64	303.9	305.53	310.15
166.74	303.9	305.53	310.15
166.84	303.9	305.53	310.15
166.94	303.9	305.53	310.15
167.04	303.89	305.52	310.15
167.14	303.89	305.52	310.15
167.24	303.89	305.52	310.15
167.34	303.89	305.52	310.15
167.44	303.88	305.51	310.15
167.54	303.88	305.51	310.15
167.64	303.88	305.51	310.15
167.74	303.88	305.51	310.15
167.84	303.87	305.5	310.15
167.94	303.87	305.5	310.15
168.04	303.87	305.5	310.15
168.14	303.87	305.5	310.15
168.24	303.86	305.49	310.15
168.34	303.86	305.49	310.15
168.44	303.86	305.49	310.15
168.54	303.86	305.49	310.15
168.64	303.85	305.48	310.15
168.74	303.85	305.48	310.15
168.84	303.85	305.48	310.15
168.94	303.85	305.48	310.15
169.04	303.84	305.47	310.15
169.14	303.84	305.47	310.15
169.24	303.84	305.47	310.15
169.34	303.84	305.47	310.15
169.44	303.83	305.46	310.15
169.54	303.83	305.46	310.15
169.64	303.83	305.46	310.15
169.74	303.83	305.46	310.15
169.84	303.82	305.45	310.15
169.94	303.82	305.45	310.15
170.04	303.82	305.45	310.15
170.14	303.82	305.45	310.15
170.24	303.81	305.45	310.15
170.34	303.81	305.44	310.15
170.44	303.81	305.44	310.15
170.54	303.81	305.44	310.15
170.64	303.8	305.44	310.15
170.74	303.8	305.43	310.15
170.84	303.8	305.43	310.15
170.94	303.8	305.43	310.15
171.04	303.79	305.43	310.15
171.14	303.79	305.42	310.15
171.24	303.79	305.42	310.15
171.34	303.79	305.42	310.15
171.44	303.78	305.42	310.15
171.54	303.78	305.41	310.15
171.64	303.78	305.41	310.15
171.74	303.78	305.41	310.15
171.84	303.77	305.41	310.15
171.94	303.77	305.4	310.15
172.04	303.77	305.4	310.15
172.14	303.77	305.4	310.15
172.24	303.76	305.4	310.15
172.34	303.76	305.39	310.15
172.44	303.76	305.39	310.15
172.54	303.76	305.39	310.15
172.64	303.75	305.39	310.15
172.74	303.75	305.38	310.15
172.84	303.75	305.38	310.15
172.94	303.75	305.38	310.15
173.04	303.74	305.38	310.15
173.14	303.74	305.37	310.15
173.24	303.74	305.37	310.15
173.34	303.74	305.37	310.15
173.44	303.73	305.37	310.15
173.54	303.73	305.37	310.15
173.64	303.73	305.36	310.15
173.74	303.73	305.36	310.15
173.84	303.72	305.36	310.15
173.94	303.72	305.36	310.15
174.04	303.72	305.35	310.15
174.14	303.72	305.35	310.15
174.24	303.71	305.35	310.15
174.34	303.71	305.35	310.15
174.44	303.71	305.34	310.15
174.54	303.71	305.34	310.15
174.64	303.7	305.34	310.15
174.74	303.7	305.34	310.15
174.84	303.7	305.33	310.15
174.94	303.7	305.33	310.15
175.04	303.69	305.33	310.15
175.14	303.69	305.33	310.15
175.24	303.69	305.32	310.15
175.34	303.69	305.32	310.15
175.44	303.68	305.32	310.15
175.54	303.68	305.32	310.15
175.64	303.68	305.31	310.15
175.74	303.68	305.31	310.15
175.84	303.67	305.31	310.15
175.94	303.67	305.31	310.15
176.04	303.67	305.31	310.15
176.14	303.67	305.3	310.15
176.24	303.67	305.3	310.15
176.34	303.66	305.3	310.15
176.44	303.66	305.3	310.15
176.54	303.66	305.29	310.15
176.64	303.66	305.29	310.15
176.74	303.65	305.29	310.15
176.84	303.65	305.29	310.15
176.94	303.65	305.28	310.15
177.04	303.65	305.28	310.15
177.14	303.64	305.28	310.15
177.24	303.64	305.28	310.15
177.34	303.64	305.27	310.15
177.44	303.64	305.27	310.15
177.54	303.63	305.27	310.15
177.64	303.63	305.27	310.15
177.74	303.63	305.26	310.15
177.84	303.63	305.26	310.15
177.94	303.62	305.26	310.15
178.04	303.62	305.26	310.15
178.14	303.62	305.26	310.15
178.24	303.62	305.25	310.15
178.34	303.61	305.25	310.15
178.44	303.61	305.25	310.15
178.54	303.61	305.25	310.15
178.64	303.61	305.24	310.15
178.74	303.6	305.24	310.15
178.84	303.6	305.24	310.15
178.94	303.6	305.24	310.15
179.04	303.6	305.23	310.15
179.14	303.59	305.23	310.15
179.24	303.59	305.23	310.15
179.34	303.59	305.23	310.15
179.44	303.59	305.22	310.15
179.54	303.58	305.22	310.15
179.64	303.58	305.22	310.15
179.74	303.58	305.22	310.15
179.84	303.58	305.22	310.15
179.94	303.57	305.21	310.15
180.04	303.57	305.21	310.15
180.14	303.57	305.21	310.15
180.24	303.57	305.21	310.15
180.34	303.57	305.2	310.15
180.44	303.56	305.2	310.15
180.54	303.56	305.2	310.15
180.64	303.56	305.2	310.15
180.74	303.56	305.19	310.15
180.84	303.55	305.19	310.15
180.94	303.55	305.19	310.15
181.04	303.55	305.19	310.15
181.14	303.55	305.18	310.15
181.24	303.54	305.18	310.15
181.34	303.54	305.18	310.15
181.44	303.54	305.18	310.15
181.54	303.54	305.18	310.15
181.64	303.53	305.17	310.15
181.74	303.53	305.17	310.15
181.84	303.53	305.17	310.15
181.94	303.53	305.17	310.15
182.04	303.52	305.16	310.15
182.14	303.52	305.16	310.15
182.24	303.52	305.16	310.15
182.34	303.52	305.16	310.15
182.44	303.51	305.15	310.15
182.54	303.51	305.15	310.15
182.64	303.51	305.15	310.15
182.74	303.51	305.15	310.15
182.84	303.51	305.14	310.15
182.94	303.5	305.14	310.15
183.04	303.5	305.14	310.15
183.14	303.5	305.14	310.15
183.24	303.5	305.14	310.15
183.34	303.49	305.13	310.15
183.44	303.49	305.13	310.15
183.54	303.49	305.13	310.15
183.64	303.49	305.13	310.15
183.74	303.48	305.12	310.15
183.84	303.48	305.12	310.15
183.94	303.48	305.12	310.15
184.04	303.48	305.12	310.15
184.14	303.47	305.11	310.15
184.24	303.47	305.11	310.15
184.34	303.47	305.11	310.15
184.44	303.47	305.11	310.15
184.54	303.46	305.1	310.15
184.64	303.46	305.1	310.15
184.74	303.46	305.1	310.15
184.84	303.46	305.1	310.15
184.94	303.45	305.1	310.15
185.04	303.45	305.09	310.15
185.14	303.45	305.09	310.15
185.24	303.45	305.09	310.15
185.34	303.45	305.09	310.15
185.44	303.44	305.08	310.15
185.54	303.44	305.08	310.15
185.64	303.44	305.08	310.15
185.74	303.44	305.08	310.15
185.84	303.43	305.07	310.15
185.94	303.43	305.07	310.15
186.04	303.43	305.07	310.15
186.14	303.43	305.07	310.15
186.24	303.42	305.07	310.15
186.34	303.42	305.06	310.15
186.44	303.42	305.06	310.15
186.54	303.42	305.06	310.15
186.64	303.41	305.06	310.15
186.74	303.41	305.05	310.15
186.84	303.41	305.05	310.15
186.94	303.41	305.05	310.15
187.04	303.4	305.05	310.15
187.14	303.4	305.04	310.15
187.24	303.4	305.04	310.15
187.34	303.4	305.04	310.15
187.44	303.4	305.04	310.15
187.54	303.39	305.03	310.15
187.64	303.39	305.03	310.15
187.74	303.39	305.03	310.15
187.84	303.39	305.03	310.15
187.94	303.38	305.03	310.15
188.04	303.38	305.02	310.15
188.14	303.38	305.02	310.15
188.24	303.38	305.02	310.15
188.34	303.37	305.02	310.15
188.44	303.37	305.01	310.15
188.54	303.37	305.01	310.15
188.64	303.37	305.01	310.15
188.74	303.36	305.01	310.15
188.84	303.36	305	310.15
188.94	303.36	305	310.15
189.04	303.36	305	310.15
189.14	303.36	305	310.15
189.24	303.35	305	310.15
189.34	303.35	304.99	310.15
189.44	303.35	304.99	310.15
189.54	303.35	304.99	310.15
189.64	303.34	304.99	310.15
189.74	303.34	304.98	310.15
189.84	303.34	304.98	310.15
189.94	303.34	304.98	310.15
190.04	303.33	304.98	310.15
190.14	303.33	304.97	310.15
190.24	303.33	304.97	310.15
190.34	303.33	304.97	310.15
190.44	303.32	304.97	310.15
190.54	303.32	304.97	310.15
190.64	303.32	304.96	310.15
190.74	303.32	304.96	310.15
190.84	303.32	304.96	310.15
190.94	303.31	304.96	310.15
191.04	303.31	304.95	310.15
191.14	303.31	304.95	310.15
191.24	303.31	304.95	310.15
191.34	303.3	304.95	310.15
191.44	303.3	304.95	310.15
191.54	303.3	304.94	310.15
191.64	303.3	304.94	310.15
191.74	303.29	304.94	310.15
191.84	303.29	304.94	310.15
191.94	303.29	304.93	310.15
192.04	303.29	304.93	310.15
192.14	303.28	304.93	310.15
192.24	303.28	304.93	310.15
192.34	303.28	304.92	310.15
192.44	303.28	304.92	310.15
192.54	303.28	304.92	310.15
192.64	303.27	304.92	310.15
192.74	303.27	304.92	310.15
192.84	303.27	304.91	310.15
192.94	303.27	304.91	310.15
193.04	303.26	304.91	310.15
193.14	303.26	304.91	310.15
193.24	303.26	304.9	310.15
193.34	303.26	304.9	310.15
193.44	303.25	304.9	310.15
193.54	303.25	304.9	310.15
193.64	303.25	304.89	310.15
193.74	303.25	304.89	310.15
193.84	303.25	304.89	310.15
193.94	303.24	304.89	310.15
194.04	303.24	304.89	310.15
194.14	303.24	304.88	310.15
194.24	303.24	304.88	310.15
194.34	303.23	304.88	310.15
194.44	303.23	304.88	310.15
194.54	303.23	304.87	310.15
194.64	303.23	304.87	310.15
194.74	303.22	304.87	310.15
194.84	303.22	304.87	310.15
194.94	303.22	304.87	310.15
195.04	303.22	304.86	310.15
195.14	303.22	304.86	310.15
195.24	303.21	304.86	310.15
195.34	303.21	304.86	310.15
195.44	303.21	304.85	310.15
195.54	303.21	304.85	310.15
195.64	303.2	304.85	310.15
195.74	303.2	304.85	310.15
195.84	303.2	304.84	310.15
195.94	303.2	304.84	310.15
196.04	303.19	304.84	310.15
196.14	303.19	304.84	310.15
196.24	303.19	304.84	310.15
196.34	303.19	304.83	310.15
196.44	303.19	304.83	310.15
196.54	303.18	304.83	310.15
196.64	303.18	304.83	310.15
196.74	303.18	304.82	310.15
196.84	303.18	304.82	310.15
196.94	303.17	304.82	310.15
197.04	303.17	304.82	310.15
197.14	303.17	304.82	310.15
197.24	303.17	304.81	310.15
197.34	303.16	304.81	310.15
197.44	303.16	304.81	310.15
197.54	303.16	304.81	310.15
197.64	303.16	304.8	310.15
197.74	303.16	304.8	310.15
197.84	303.15	304.8	310.15
197.94	303.15	304.8	310.15
198.04	303.15	304.8	310.15
198.14	303.15	304.79	310.15
198.24	303.14	304.79	310.15
198.34	303.14	304.79	310.15
198.44	303.14	304.79	310.15
198.54	303.14	304.78	310.15
198.64	303.13	304.78	310.15
198.74	303.13	304.78	310.15
198.84	303.13	304.78	310.15
198.94	303.13	304.78	310.15
199.04	303.13	304.77	310.15
199.14	303.12	304.77	310.15
199.24	303.12	304.77	310.15
199.34	303.12	304.77	310.15
199.44	303.12	304.76	310.15
199.54	303.11	304.76	310.15
199.64	303.11	304.76	310.15
199.74	303.11	304.76	310.15
199.84	303.11	304.75	310.15
199.94	303.11	304.75	310.15
